week,team,position,player,team_defense_frec,team_defense_safe,team_puntret_tds,team_points_allowed,team_kickret_tds,team_defense_tds,team_defense_int,team_defense_sk,team_defense_two_pt_return,defense_two_pt_return,kicking_fgm_yds,kicking_xpmade,rushing_yds,rushing_tds,rushing_twoptm,receiving_tds,receiving_rec,receiving_yds,fumbles_lost,receiving_twoptm,passing_yds,passing_tds,passing_twoptm,passing_ints,defense_fgblk,defense_puntblk
11.0,NYG,DEF,D.Tomlinson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,KC,RB,K.Hunt,,,,,,,,,,0.0,,,73.0,0.0,0.0,0.0,3.0,4.0,,0.0,,,,,,
11.0,NYG,OLB,J.Casillas,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,NYG,FS,L.Collins,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,KC,RB,C.West,,,,,,,,,,0.0,,,15.0,0.0,0.0,0.0,4.0,9.0,,0.0,,,,,,
11.0,NYG,WR,K.Raymond,,,,,,,,,,0.0,,,-1.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,,,,,,
11.0,KC,P,D.Colquitt,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,KC,SS,R.Parker,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,NYG,QB,E.Manning,,,,,,,,,,0.0,,,5.0,0.0,0.0,,,,,,205.0,0.0,0.0,0.0,,
11.0,NYG,WR,E.Engram,,,,,,,,,,0.0,,,,,,0.0,1.0,9.0,,0.0,,,,,,
11.0,KC,OLB,F.Zombo,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,NYG,RB,O.Darkwa,,,,,,,,,,0.0,,,74.0,1.0,0.0,0.0,2.0,16.0,,0.0,,,,,,
11.0,KC,ILB,R.Ragland,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,NYG,RB,S.Vereen,,,,,,,,,,0.0,,,13.0,0.0,0.0,0.0,3.0,15.0,,0.0,0.0,0.0,0.0,1.0,,
11.0,KC,OLB,J.Houston,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,NYG,WR,T.Rudolph,,,,,,,,,,0.0,,,,,,0.0,3.0,34.0,,0.0,,,,,,
11.0,KC,CB,S.Nelson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,KC,ILB,D.Johnson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,NYG,SS,N.Berhe,,,,,,,,,,0.0,,,2.0,0.0,0.0,,,,,,,,,,,
11.0,KC,OLB,K.Pierre-Louis,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,NYG,TE,R.Ellison,,,,,,,,,,0.0,,,,,,0.0,1.0,7.0,,0.0,,,,,,
11.0,KC,CB,M.Peters,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,KC,DB,D.Sorensen,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,NYG,DB,J.Jenkins,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,NYG,SAF,D.Thompson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,KC,WR,D.Robinson,,,,,,,,,,0.0,,,,,,0.0,1.0,7.0,,0.0,,,,,,
11.0,KC,CB,K.Acker,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,
11.0,KC,WR,D.Thomas,,,,,,,,,,0.0,,,,,,0.0,2.0,11.0,0.0,0.0,,,,,,
11.0,NYG,DT,J.Bromley,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,KC,FB,A.Sherman,,,,,,,,,,0.0,,,,,,0.0,1.0,11.0,,0.0,,,,,,
11.0,NYG,DEF,A.Adams,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,KC,OG,L.Duvernay-Tardif,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,NYG,OLB,D.Kennard,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,NYG,CB,D.Rodgers-Cromartie,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,KC,G,Z.Fulton,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,NYG,DEF,A.Moss,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,KC,K,H.Butker,,,,,,,,,,0.0,85.0,0.0,,,,,,,,,,,,,,
11.0,KC,DT,C.Thomas,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,NYG,P,B.Wing,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,KC,TE,R.Travis,,,,,,,,,,0.0,,,,,,0.0,1.0,11.0,,0.0,,,,,,
11.0,KC,,R.Wilson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,KC,WR,T.Smith,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,KC,DT,C.Jones,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,NYG,TE,J.Adams,,,,,,,,,,0.0,,,,,,0.0,1.0,6.0,,0.0,,,,,,
11.0,NYG,WR,T.King,,,,,,,,,,0.0,,,,,,0.0,3.0,48.0,,0.0,,,,,,
11.0,KC,DT,J.Jenkins,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,KC,NT,B.Logan,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,KC,TE,D.Harris,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,NYG,DEF,C.Grant,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,NYG,,A.Ayers,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,NYG,G,J.Jerry,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,NYG,DE,O.Vernon,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,KC,DT,R.Nunez-Roches,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,NYG,WR,R.Lewis,,,,,,,,,,0.0,,,,,,0.0,3.0,55.0,,0.0,,,,,,
11.0,KC,CB,P.Gaines,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,NYG,DEF,D.Deayon,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,KC,CB,E.Murray,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,BUF,WR,B.Tate,,,,,,,,,,0.0,,,,,,0.0,1.0,7.0,,0.0,,,,,,
11.0,LAC,K,N.Novak,,,,,,,,,,0.0,128.0,6.0,,,,,,,,,,,,,,
11.0,LAC,,K.Toomer,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,BUF,RB,L.McCoy,,,,,,,,,,0.0,,,114.0,1.0,0.0,1.0,1.0,12.0,,0.0,,,,,,
11.0,LAC,DE,C.Liuget,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,LAC,CB,A.Phillips,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,LAC,SS,J.Addae,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,BUF,QB,N.Peterman,,,,,,,,,,0.0,,,4.0,0.0,0.0,,,,0.0,,66.0,0.0,0.0,5.0,,
11.0,BUF,TE,C.Clay,,,,,,,,,,0.0,,,,,,0.0,3.0,27.0,,0.0,,,,,,
11.0,BUF,WR,K.Benjamin,,,,,,,,,,0.0,,,,,,0.0,1.0,20.0,,0.0,,,,,,
11.0,LAC,ILB,D.Perryman,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,LAC,NT,D.Square,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,BUF,FB,P.DiMarco,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,BUF,WR,A.Holmes,,,,,,,,,,0.0,,,,,,0.0,1.0,7.0,,0.0,,,,,,
11.0,LAC,LB,N.Dzubnar,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,LAC,OLB,J.Brown,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,LAC,DT,B.Mebane,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,LAC,OLB,J.Attaochu,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,LAC,DE,J.Bosa,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,LAC,DB,C.Hayward,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,LAC,WR,K.Allen,,,,,,,,,,0.0,,,3.0,0.0,0.0,2.0,12.0,159.0,,0.0,,,,,,
11.0,BUF,LB,L.Alexander,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,LAC,TE,H.Henry,,,,,,,,,,0.0,,,,,,0.0,2.0,25.0,,0.0,,,,,,
11.0,LAC,QB,P.Rivers,,,,,,,,,,0.0,,,,,,,,,0.0,,251.0,2.0,0.0,0.0,,
11.0,LAC,OLB,K.Emanuel,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,BUF,K,S.Hauschka,,,,,,,,,,0.0,50.0,3.0,,,,,,,,,,,,,,
11.0,LAC,RB,M.Gordon,,,,,,,,,,0.0,,,80.0,1.0,0.0,,,,,,,,,,,
11.0,BUF,DEF,T.White,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,BUF,DE,S.Lawson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,BUF,LB,R.Humber,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,BUF,FS,J.Poyer,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,BUF,SS,M.Hyde,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,LAC,RB,A.Ekeler,,,,,,,,,,0.0,,,40.0,1.0,0.0,0.0,2.0,18.0,,0.0,,,,,,
11.0,BUF,MLB,P.Brown,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,BUF,,L.Johnson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,BUF,CB,E.Gaines,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,LAC,WR,Ty.Williams,,,,,,,,,,0.0,,,,,,0.0,1.0,11.0,,0.0,,,,,,
11.0,LAC,WR,M.Williams,,,,,,,,,,0.0,,,,,,0.0,5.0,38.0,,0.0,,,,,,
11.0,BUF,RB,T.Cadet,,,,,,,,,,0.0,,,17.0,0.0,0.0,0.0,6.0,39.0,,0.0,,,,,,
11.0,LAC,DEF,D.King,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,LAC,FS,T.Boston,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,BUF,WR,D.Thompson,,,,,,,,,,0.0,,,,,,0.0,3.0,36.0,,0.0,,,,,,
11.0,BUF,,R.Davis,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,LAC,TE,J.Cumberland,,,,,,,,,,0.0,,,,,,0.0,1.0,2.0,0.0,0.0,,,,,,
11.0,BUF,DEF,E.Yarbrough,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,BUF,DT,C.Thornton,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,BUF,DT,A.Washington,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,LAC,DEF,Tr.Williams,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,BUF,P,C.Schmidt,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,BUF,SS,S.Thomas,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,LAC,WR,T.Benjamin,,,,,,,,,,0.0,,,7.0,0.0,0.0,0.0,1.0,21.0,,0.0,,,,,,
11.0,BUF,DE,J.Hughes,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,BUF,DT,K.Williams,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,LAC,TE,A.Gates,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,BUF,,D.Coleman,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,BUF,TE,N.O'Leary,,,,,,,,,,0.0,,,,,,0.0,1.0,8.0,,0.0,,,,,,
11.0,LAC,FB,D.Watt,,,,,,,,,,0.0,,,17.0,0.0,0.0,,,,,,,,,,,
11.0,BUF,WR,Z.Jones,,,,,,,,,,0.0,,,,,,0.0,4.0,68.0,,0.0,,,,,,
11.0,BUF,QB,T.Taylor,,,,,,,,,,0.0,,,38.0,1.0,0.0,,,,1.0,,158.0,1.0,0.0,0.0,,
11.0,BUF,OT,J.Mills,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,BUF,DEF,T.Elston,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,LAC,P,D.Kaser,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,BUF,OG,R.Incognito,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,LAC,DEF,M.Davis,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,BUF,C,E.Wood,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,LAC,OLB,M.Ingram,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,
11.0,LAC,QB,K.Clemens,,,,,,,,,,0.0,,,-3.0,0.0,0.0,,,,,,33.0,0.0,0.0,0.0,,
11.0,LAC,TE,S.McGrath,,,,,,,,,,0.0,,,,,,0.0,1.0,10.0,,0.0,,,,,,
11.0,LAC,DEF,R.Jenkins,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,LAC,DE,D.Philon,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,LAC,RB,A.Williams,,,,,,,,,,0.0,,,2.0,0.0,0.0,,,,,,,,,,,
11.0,BUF,DEF,L.Pitts,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,CIN,K,R.Bullock,,,,,,,,,,0.0,,2.0,,,,,,,,,,,,,,
11.0,DEN,OG,A.Barbre,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,CIN,OLB,V.Burfict,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,DEN,RB,C.Anderson,,,,,,,,,,0.0,,,37.0,1.0,0.0,0.0,2.0,19.0,1.0,0.0,,,,,,
11.0,DEN,WR,E.Sanders,,,,,,,,,,0.0,,,,,,0.0,2.0,15.0,,0.0,,,,,,
11.0,DEN,QB,B.Osweiler,,,,,,,,,,0.0,,,24.0,0.0,0.0,,,,,,254.0,1.0,0.0,1.0,,
11.0,CIN,CB,D.Dennard,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,CIN,DT,G.Atkins,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,CIN,WR,A.Erickson,,,,,,,,,,0.0,,,,,,1.0,2.0,42.0,0.0,0.0,,,,,,
11.0,DEN,P,R.Dixon,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,DEN,DB,W.Parks,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,DEN,FS,J.Simmons,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,CIN,RB,J.Mixon,,,,,,,,,,0.0,,,49.0,0.0,0.0,0.0,2.0,0.0,,0.0,,,,,,
11.0,CIN,QB,A.Dalton,,,,,,,,,,0.0,,,4.0,0.0,0.0,,,,,,154.0,3.0,0.0,0.0,,
11.0,DEN,DT,D.Peko,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,CIN,P,K.Huber,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,DEN,OLB,S.Barrett,,,,,,,,,,0.0,,,,,,,,,,,,,,,,1.0
11.0,CIN,SAF,C.Fejedelem,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,DEN,WR,D. Thomas,,,,,,,,,,0.0,,,,,,1.0,5.0,64.0,,0.0,,,,,,
11.0,CIN,SS,G.Iloka,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,CIN,DE,C.Smith,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,CIN,CB,D.Kirkpatrick,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,
11.0,DEN,RB,D.Booker,,,,,,,,,,0.0,,,44.0,0.0,0.0,0.0,5.0,54.0,,0.0,,,,,,
11.0,CIN,OLB,V.Rey,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,DEN,WR,C.Latimer,,,,,,,,,,0.0,,,,,,0.0,1.0,21.0,,0.0,,,,,,
11.0,CIN,DE,C.Dunlap,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,DEN,MLB,T.Davis,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,CIN,TE,T.Kroft,,,,,,,,,,0.0,,,,,,1.0,2.0,12.0,,0.0,,,,,,
11.0,CIN,WR,J.Willis,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,DEN,WR,B.Fowler,,,,,,,,,,0.0,,,,,,0.0,1.0,18.0,,0.0,,,,,,
11.0,CIN,DEF,R.Glasgow,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,CIN,SS,S.Williams,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,
11.0,CIN,ILB,N.Vigil,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,CIN,CB,J.Shaw,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,DEN,K,B.McManus,,,,,,,,,,0.0,45.0,2.0,,,,,,,,,,,,,,
11.0,DEN,LB,S.Ray,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,DEN,DT,A.Gotsis,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,CIN,WR,T.Boyd,,,,,,,,,,0.0,,,,,,0.0,1.0,5.0,,0.0,,,,,,
11.0,DEN,FS,B.Roby,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,CIN,WR,B.LaFell,,,,,,,,,,0.0,,,,,,0.0,3.0,37.0,,0.0,,,,,,
11.0,CIN,WR,A.Green,,,,,,,,,,0.0,,,,,,1.0,4.0,50.0,,0.0,,,,,,
11.0,DEN,,S.Harris,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,DEN,TE,V.Green,,,,,,,,,,0.0,,,,,,0.0,2.0,13.0,,0.0,,,,,,
11.0,CIN,DE,M.Johnson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,DEN,DE,D.Wolfe,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,DEN,WR,J.Garcia-Williams,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,DEN,WR,J.Taylor,,,,,,,,,,0.0,,,,,,0.0,1.0,14.0,,0.0,,,,,,
11.0,CIN,DEF,B.Wilson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,DEN,WR,A.Traylor,,,,,,,,,,0.0,,,,,,0.0,4.0,36.0,,0.0,,,,,,
11.0,DEN,OLB,V.Miller,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,DEN,ILB,B.Marshall,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,CIN,DEF,J.Evans,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,CIN,NT,A.Billings,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,DEN,CB,A.Talib,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,CIN,RB,G.Bernard,,,,,,,,,,0.0,,,-4.0,0.0,0.0,0.0,1.0,8.0,,0.0,,,,,,
11.0,CIN,WR,C.Lawson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,CIN,CB,K.Russell,,,,,,,,,,0.0,,,,,,,,,,,,,,,1.0,
11.0,DEN,FS,D.Stewart,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,DEN,RB,J.Charles,,,,,,,,,,0.0,,,7.0,0.0,0.0,,,,,,,,,,,
11.0,CIN,G,C.Boling,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,DEN,CB,C.Harris,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,NE,K,S.Gostkowski,,,,,,,,,,0.0,182.0,3.0,,,,,,,,,,,,,,
11.0,NE,ILB,D.Harris,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,OAK,,M.Lynch,,,,,,,,,,0.0,,,67.0,0.0,0.0,0.0,1.0,10.0,,0.0,,,,,,
11.0,NE,DE,T.Flowers,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,NE,SS,P.Chung,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,
11.0,NE,CB,S.Gilmore,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,OAK,WR,M.Crabtree,,,,,,,,,,0.0,,,,,,0.0,6.0,51.0,,1.0,,,,,,
11.0,OAK,QB,D.Carr,,,,,,,,,,0.0,,,,,,,,,,,237.0,1.0,1.0,1.0,,
11.0,NE,ILB,E.Roberts,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,OAK,RB,D.Washington,,,,,,,,,,0.0,,,7.0,0.0,0.0,0.0,2.0,12.0,,0.0,,,,,,
11.0,OAK,WR,S.Roberts,,,,,,,,,,0.0,,,,,,0.0,5.0,36.0,1.0,0.0,,,,,,
11.0,OAK,P,M.King,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,NE,WR,D.Amendola,,,,,,,,,,0.0,,,,,,1.0,8.0,66.0,,0.0,,,,,,
11.0,NE,RB,D.Lewis,,,,,,,,,,0.0,,,60.0,0.0,0.0,1.0,4.0,28.0,,0.0,,,,,,
11.0,OAK,DEF,E.Vanderdoes,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,NE,WR,B.Cooks,,,,,,,,,,0.0,,,,,,1.0,6.0,149.0,,0.0,,,,,,
11.0,NE,QB,T.Brady,,,,,,,,,,0.0,,,,,,,,,,,339.0,3.0,0.0,0.0,,
11.0,OAK,DEF,O.Melifonwu,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,OAK,LB,B.Irvin,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,OAK,SS,T.Carrie,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,NE,RB,R.Burkhead,,,,,,,,,,0.0,,,16.0,0.0,0.0,0.0,4.0,21.0,0.0,0.0,,,,,,
11.0,OAK,SAF,K.Joseph,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,NE,RB,J.White,,,,,,,,,,0.0,,,13.0,0.0,0.0,,,,,,,,,,,
11.0,NE,TE,M.Bennett,,,,,,,,,,0.0,,,,,,0.0,3.0,15.0,,0.0,,,,,,
11.0,OAK,ILB,N.Bowman,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,OAK,OLB,C.James,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,OAK,DE,J.Cowser,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,NE,TE,D.Allen,,,,,,,,,,0.0,,,,,,0.0,2.0,24.0,0.0,0.0,,,,,,
11.0,OAK,DEF,T.Hester,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,OAK,DEF,N.Morrow,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,NE,DE,L.Guy,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,OAK,WR,C.Patterson,,,,,,,,,,0.0,,,,,,0.0,4.0,45.0,,0.0,,,,,,
11.0,NE,DT,A.Branch,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,OAK,RB,J.Richard,,,,,,,,,,0.0,,,19.0,0.0,0.0,0.0,2.0,9.0,,0.0,,,,,,
11.0,NE,OLB,K.Van Noy,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,OAK,WR,J.Holton,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,NE,FS,D.Harmon,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,OAK,DE,K.Mack,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,OAK,DB,S.Smith,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,OAK,DE,M.Edwards,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,OAK,DB,R.Nelson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,NE,P,R.Allen,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,NE,,T.Reilly,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,OAK,TE,J.Cook,,,,,,,,,,0.0,,,,,,0.0,2.0,36.0,,0.0,,,,,,
11.0,NE,DEF,D.Wise,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,OAK,WR,A.Cooper,,,,,,,,,,0.0,,,,,,1.0,3.0,28.0,,0.0,,,,,,
11.0,NE,CB,M.Butler,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,NE,TE,R.Gronkowski,,,,,,,,,,0.0,,,,,,0.0,3.0,36.0,,0.0,,,,,,
11.0,OAK,DEF,S.Luani,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,NE,CB,J.Jones,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,NE,OLB,M.Flowers,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,OAK,,G.Tavecchio,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,NE,DE,R.Jean Francois,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,OAK,RB,J.Olawale,,,,,,,,,,0.0,,,16.0,0.0,0.0,0.0,2.0,6.0,,0.0,,,,,,
11.0,OAK,DE,D.Autry,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,NE,DB,J.Bademosi,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,OAK,TE,C.Walford,,,,,,,,,,0.0,,,,,,0.0,1.0,4.0,,0.0,,,,,,
11.0,OAK,DEF,X.Woodson-Luster,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,NE,FS,D.McCourty,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,NE,DEF,J.Hollister,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,OAK,DT,J.Ellis,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,NE,SS,J.Richards,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,DAL,WR,R.Switzer,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,PHI,K,J.Elliott,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,
11.0,PHI,FS,J.Mills,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,DAL,TE,J.Witten,,,,,,,,,,0.0,,,,,,0.0,1.0,7.0,,0.0,,,,,,
11.0,DAL,QB,D.Prescott,,,,,,,,,,0.0,,,10.0,0.0,0.0,,,,1.0,,145.0,0.0,0.0,3.0,,
11.0,PHI,DE,F.Cox,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,DAL,RB,A.Morris,,,,,,,,,,0.0,,,91.0,0.0,0.0,,,,,,,,,,,
11.0,DAL,WR,D.Bryant,,,,,,,,,,0.0,,,,,,0.0,8.0,63.0,,0.0,,,,,,
11.0,DAL,K,M.Nugent,,,,,,,,,,0.0,122.0,0.0,,,,,,,,,,,,,,
11.0,PHI,WR,T.Smith,,,,,,,,,,0.0,,,,,,1.0,3.0,28.0,,0.0,,,,,,
11.0,DAL,CB,A.Brown,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
11.0,PHI,QB,C.Wentz,,,,,,,,,,0.0,,,13.0,0.0,0.0,,,,,,168.0,2.0,2.0,0.0,,
11.0,DAL,DEF,J.Lewis,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
