week,team,position,player,team_defense_frec,team_defense_safe,team_puntret_tds,team_points_allowed,team_kickret_tds,team_defense_tds,team_defense_int,team_defense_sk,team_defense_two_pt_return,defense_two_pt_return,kicking_fgm_yds,kicking_xpmade,passing_yds,rushing_yds,passing_tds,passing_twoptm,rushing_tds,fumbles_lost,passing_ints,rushing_twoptm,receiving_yds,receiving_rec,receiving_tds,receiving_twoptm,defense_safe,defense_xpblk,defense_puntblk
10.0,TEN,QB,M.Mariota,,,,,,,,,,0.0,,,264.0,51.0,1.0,0.0,0.0,,1.0,0.0,,,,,,,
10.0,TEN,WR,R.Matthews,,,,,,,,,,0.0,,,,,,,,,,,50.0,5.0,0.0,0.0,,,
10.0,CIN,ILB,N.Vigil,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,TEN,RB,D.Murray,,,,,,,,,,0.0,,,,42.0,,,2.0,,,0.0,30.0,4.0,1.0,0.0,,,
10.0,CIN,NT,A.Billings,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,CIN,OLB,V.Burfict,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,TEN,T,T.Lewan,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,TEN,RB,D.Henry,,,,,,,,,,0.0,,,,52.0,,,0.0,,,0.0,,,,,,,
10.0,CIN,DT,G.Atkins,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,TEN,WR,T.Taylor,,,,,,,,,,0.0,,,,4.0,,,0.0,,,0.0,34.0,2.0,0.0,0.0,,,
10.0,CIN,SS,G.Iloka,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,TEN,TE,D.Walker,,,,,,,,,,0.0,,,,,,,,,,,63.0,6.0,0.0,0.0,,,
10.0,CIN,CB,J.Shaw,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,TEN,ILB,W.Woodyard,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,TEN,SAF,K.Byard,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,CIN,RB,J.Mixon,,,,,,,,,,0.0,,,,37.0,,,1.0,,,0.0,3.0,1.0,0.0,0.0,,,
10.0,CIN,OT,A.Smith,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,CIN,WR,A.Erickson,,,,,,,,,,0.0,,,,6.0,,,0.0,,,0.0,4.0,1.0,0.0,0.0,,,
10.0,TEN,SS,J.Cyprien,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,CIN,WR,A.Green,,,,,,,,,,0.0,,,,,,,,,,,115.0,5.0,1.0,0.0,,,
10.0,TEN,CB,L.Ryan,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,CIN,K,R.Bullock,,,,,,,,,,0.0,,2.0,,,,,,,,,,,,,,,
10.0,CIN,WR,C.Core,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,CIN,CB,D.Kirkpatrick,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,TEN,WR,C.Davis,,,,,,,,,,0.0,,,,,,,,1.0,,,48.0,4.0,0.0,0.0,,,
10.0,TEN,P,B.Kern,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,CIN,RB,G.Bernard,,,,,,,,,,0.0,,,,10.0,,,0.0,,,0.0,38.0,5.0,0.0,0.0,,,
10.0,TEN,OLB,E.Walden,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,CIN,WR,J.Ross,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,CIN,OLB,V.Rey,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,TEN,FB,J.Fowler,,,,,,,,,,0.0,,,,1.0,,,0.0,,,0.0,,,,,,,
10.0,CIN,DEF,R.Glasgow,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,CIN,DE,M.Johnson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,CIN,CB,A.Jones,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,TEN,NT,S.Williams,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,TEN,OLB,D.Morgan,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,
10.0,TEN,OLB,B.Orakpo,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,CIN,OT,C.Ogbuehi,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,TEN,WR,J.Smith,,,,,,,,,,0.0,,,,,,,,,,,20.0,2.0,0.0,0.0,,,
10.0,TEN,WR,E.Weems,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,CIN,CB,D.Dennard,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,CIN,DEF,C.Carter,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,CIN,DE,C.Dunlap,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,CIN,DEF,C.Lawson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,TEN,WR,E.Decker,,,,,,,,,,0.0,,,,,,,,,,,19.0,2.0,0.0,0.0,,,
10.0,CIN,DEF,J.Evans,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,CIN,G,T.Hopkins,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,CIN,DE,C.Smith,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,TEN,LB,D.Bates,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,TEN,DE,J.Casey,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,TEN,DB,B.McCain,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,CIN,DEF,J.Willis,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,CIN,CB,W.Jackson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,CIN,WR,B.Wilson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,TEN,G,J.Kline,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,CIN,LS,C.Harris,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,TEN,DEF,J.Brown,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,TEN,NT,A.Johnson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,MIN,,K.Forbath,,,,,,,,,,0.0,53.0,5.0,,,,,,,,,,,,,,,
10.0,MIN,DE,D.Hunter,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,MIN,MLB,E.Kendricks,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,WAS,RB,R.Kelley,,,,,,,,,,0.0,,,,10.0,,,0.0,,,0.0,4.0,2.0,0.0,0.0,,,
10.0,WAS,QB,K.Cousins,,,,,,,,,,0.0,,,327.0,5.0,1.0,0.0,2.0,,1.0,0.0,,,,,,,
10.0,WAS,WR,R.Grant,,,,,,,,,,0.0,,,,,,,,,,,25.0,3.0,0.0,0.0,,,
10.0,MIN,SS,A.Sendejo,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,MIN,CB,T.Newman,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,WAS,RB,C.Thompson,,,,,,,,,,0.0,,,,26.0,,,0.0,,,0.0,41.0,3.0,0.0,0.0,,,
10.0,MIN,DT,L.Joseph,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,WAS,WR,M.Harris,,,,,,,,,,0.0,,,,,,,,,,,50.0,2.0,1.0,0.0,,,
10.0,WAS,K,N.Rose,,,,,,,,,,0.0,104.0,3.0,,,,,,,,,,,,,,,
10.0,MIN,WR,S.Diggs,,,,,,,,,,0.0,,,,,,,,,,,78.0,4.0,1.0,0.0,,,
10.0,MIN,QB,C.Keenum,,,,,,,,,,0.0,,,304.0,-1.0,4.0,0.0,0.0,,2.0,0.0,,,,,,,
10.0,WAS,CB,B.Breeland,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,WAS,LB,Z.Brown,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,WAS,SS,D.Hall,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,MIN,RB,L.Murray,,,,,,,,,,0.0,,,,68.0,,,1.0,,,0.0,,,,,,,
10.0,WAS,DB,J.Norman,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,WAS,DT,S.McGee,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,WAS,RB,S.Perine,,,,,,,,,,0.0,,,,35.0,,,0.0,,,0.0,25.0,1.0,0.0,0.0,,,
10.0,MIN,SAF,J.Kearse,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,MIN,DEF,B.Gedeon,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,WAS,WR,J.Doctson,,,,,,,,,,0.0,,,,,,,,,,,30.0,4.0,0.0,0.0,,,
10.0,MIN,CB,X.Rhodes,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,MIN,CB,T.Waynes,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,WAS,LS,N.Sundberg,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,WAS,P,T.Way,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,MIN,CB,M.Sherels,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,WAS,OLB,R.Kerrigan,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,MIN,WR,A.Thielen,,,,,,,,,,0.0,,,,,,,,,,,166.0,8.0,1.0,0.0,,,
10.0,WAS,LB,P.Smith,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,MIN,,R.Quigley,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,WAS,WR,J.Crowder,,,,,,,,,,0.0,,,,5.0,,,0.0,,,0.0,76.0,4.0,0.0,0.0,,,
10.0,MIN,OLB,A.Barr,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,MIN,FS,H.Smith,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,MIN,DEF,S.Weatherly,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,MIN,DT,S.Stephen,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,MIN,TE,K.Rudolph,,,,,,,,,,0.0,,,,,,,,,,,37.0,5.0,0.0,0.0,,,
10.0,WAS,DB,D.Swearinger,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,
10.0,MIN,RB,J.McKinnon,,,,,,,,,,0.0,,,,32.0,,,0.0,,,0.0,15.0,2.0,0.0,0.0,,,
10.0,WAS,CB,K.Fuller,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,WAS,,J.Galette,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,MIN,DT,T.Johnson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,WAS,TE,V.Davis,,,,,,,,,,0.0,,,,,,,,,,,76.0,7.0,0.0,0.0,,,
10.0,MIN,CB,M.Alexander,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,MIN,DE,B.Robison,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,WAS,ILB,W.Compton,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,WAS,DEF,C.Roullier,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,WAS,CB,D.Everett,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,MIN,TE,D.Morgan,,,,,,,,,,0.0,,,,,,,,,,,1.0,1.0,1.0,0.0,,,
10.0,WAS,LB,C.Carter,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,WAS,DE,E.Hood,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,MIN,WR,J.Wright,,,,,,,,,,0.0,,,,,,,,,,,7.0,1.0,1.0,0.0,,,
10.0,MIN,DEF,E.Wilson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,MIN,LB,E.Lamur,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,WAS,OLB,M.Spaight,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,MIN,C,N.Easton,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,MIN,WR,L.Treadwell,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,WAS,DEF,R.Anderson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,MIN,RB,C.Ham,,,,,,,,,,0.0,,,,3.0,,,0.0,,,0.0,,,,,,,
10.0,WAS,DEF,B.Banks,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,MIN,CB,T.Brock,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,LA,K,G.Zuerlein,,,,,,,,,,0.0,143.0,3.0,,,,,,,,,,,,,,,
10.0,LA,OLB,A.Ogletree,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,HOU,RB,D.Foreman,,,,,,,,,,0.0,,,,18.0,,,0.0,,,0.0,,,,,,,
10.0,LA,DT,A.Donald,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,HOU,WR,D.Hopkins,,,,,,,,,,0.0,,,,,,,,,,,111.0,7.0,0.0,0.0,,,
10.0,LA,CB,T.Johnson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,HOU,QB,T.Savage,,,,,,,,,,0.0,,,221.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,,,,,,,
10.0,LA,CB,L.Joyner,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,HOU,RB,L.Miller,,,,,,,,,,0.0,,,,60.0,,,0.0,,,0.0,14.0,1.0,0.0,0.0,,,
10.0,LA,DT,M.Brockers,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,LA,DE,M.Longacre,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,
10.0,HOU,G,X.Su'a-Filo,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,LA,QB,J.Goff,,,,,,,,,,0.0,,,355.0,3.0,3.0,0.0,0.0,,0.0,0.0,,,,,,,
10.0,LA,WR,G.Everett,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,HOU,OLB,L.Houston,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,LA,RB,T.Gurley,,,,,,,,,,0.0,,,,68.0,,,0.0,,,0.0,68.0,6.0,0.0,0.0,,,
10.0,LA,WR,R.Woods,,,,,,,,,,0.0,,,,,,,,,,,171.0,8.0,2.0,0.0,,,
10.0,HOU,CB,J.Joseph,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,LA,DT,T.Walker,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,
10.0,HOU,T,B.Giacomini,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,LA,DEF,J.Johnson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,HOU,WR,B.Ellington,,,,,,,,,,0.0,,,,,,,,,,,41.0,4.0,1.0,0.0,,,
10.0,HOU,P,S.Lechler,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,HOU,DEF,C.Watkins,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,LA,TE,T.Higbee,,,,,,,,,,0.0,,,,,,,,,,,22.0,2.0,0.0,0.0,,,
10.0,HOU,OLB,J.Clowney,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,HOU,ILB,B.McKinney,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,LA,P,J.Hekker,,,,,,,,,,0.0,,,6.0,,0.0,0.0,,,0.0,,,,,,,,
10.0,HOU,TE,C.Fiedorowicz,,,,,,,,,,0.0,,,,,,,,,,,10.0,2.0,0.0,0.0,,,
10.0,LA,CB,K.Webster,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,HOU,WR,B.Miller,,,,,,,,,,0.0,,,,1.0,,,0.0,,,0.0,,,,,,,
10.0,LA,DT,E.Westbrooks,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,LA,OLB,C.Barwin,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,HOU,DE,A.Blackson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,HOU,OLB,J.Jenkins,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,HOU,CB,K.Johnson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,LA,WR,C.Kupp,,,,,,,,,,0.0,,,,,,,,,,,47.0,6.0,0.0,0.0,,,
10.0,HOU,TE,S.Anderson,,,,,,,,,,0.0,,,,,,,,,,,30.0,2.0,0.0,0.0,,,
10.0,LA,OLB,M.Barron,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,HOU,WR,W.Fuller V,,,,,,,,,,0.0,,,,,,,,,,,15.0,2.0,0.0,0.0,,,
10.0,HOU,T,C.Clark,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,LA,DB,N.Robey,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,HOU,K,K.Fairbairn,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,
10.0,HOU,DB,C.Moore,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,HOU,WR,U.Kamalu,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,LA,WR,P.Cooper,,,,,,,,,,0.0,,,,,,,,,,,12.0,2.0,0.0,0.0,,,
10.0,HOU,LB,B.Peters,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,HOU,FS,A.Hal,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,LA,WR,T.Austin,,,,,,,,,,0.0,,,,2.0,,,0.0,,,0.0,,,,,,,
10.0,HOU,FS,M.Gilchrist,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,LA,WR,S.Watkins,,,,,,,,,,0.0,,,,,,,,,,,41.0,2.0,1.0,0.0,,,
10.0,HOU,CB,K.Jackson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,HOU,FS,K.Drummond,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,HOU,DB,E.Pleasant,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,HOU,DEF,C.Thompson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,LA,OT,R.Havenstein,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,HOU,DEF,Z.Cunningham,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,LA,DEF,S.Ebukam,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,HOU,CB,M.Williams,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,HOU,LB,B.Scarlett,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,LA,RB,L.Dunbar,,,,,,,,,,0.0,,,,31.0,,,0.0,,,0.0,,,,,,,
10.0,LA,DEF,M.Fox,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,HOU,C,N.Martin,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,HOU,RB,A.Blue,,,,,,,,,,0.0,,,,10.0,,,0.0,,,0.0,,,,,,,
10.0,HOU,NT,D.Reader,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,LA,T,A.Whitworth,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,LA,WR,B.Countess,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,ATL,P,M.Bosher,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,ATL,DE,B.Reed,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,DAL,RB,A.Morris,,,,,,,,,,0.0,,,,53.0,,,0.0,,,0.0,,,,,,,
10.0,ATL,LB,V.Beasley,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,ATL,OLB,D.Campbell,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,ATL,NT,D.Poe,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,ATL,DE,D.Shelby,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,ATL,OLB,D.Jones,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,DAL,QB,D.Prescott,,,,,,,,,,0.0,,,176.0,42.0,0.0,0.0,1.0,2.0,0.0,0.0,,,,,,,
10.0,DAL,WR,D.Bryant,,,,,,,,,,0.0,,,,,,,,,,,39.0,4.0,0.0,0.0,,,
10.0,ATL,DEF,T.McKinley,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,
10.0,ATL,DB,B.Poole,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,ATL,DE,A.Clayborn,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,
10.0,ATL,WR,A.Roberts,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,DAL,P,C.Jones,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,ATL,RB,D.Freeman,,,,,,,,,,0.0,,,,3.0,,,0.0,,,0.0,,,,,,,
10.0,DAL,DE,D.Lawrence,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,DAL,DT,D.Irving,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,DAL,MLB,A.Hitchens,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,ATL,WR,M.Sanu,,,,,,,,,,0.0,,,,,,,,,,,29.0,3.0,0.0,0.0,,,
10.0,DAL,DEF,X.Woods,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,ATL,QB,M.Ryan,,,,,,,,,,0.0,,,215.0,,2.0,0.0,,,1.0,,,,,,,,
10.0,ATL,DT,A.Rubin,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,DAL,RB,R.Smith,,,,,,,,,,0.0,,,,14.0,,,0.0,,,0.0,15.0,4.0,0.0,0.0,,,
10.0,DAL,K,M.Nugent,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,
10.0,DAL,SS,J.Heath,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,DAL,CB,O.Scandrick,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,ATL,WR,Ju.Jones,,,,,,,,,,0.0,,,,,,,,,,,57.0,6.0,0.0,0.0,,,
10.0,ATL,RB,T.Coleman,,,,,,,,,,0.0,,,,83.0,,,1.0,,,0.0,5.0,1.0,0.0,0.0,,,
10.0,DAL,FS,B.Jones,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,DAL,OLB,S.Lee,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,ATL,TE,A.Hooper,,,,,,,,,,0.0,,,,,,,,,,,49.0,6.0,1.0,0.0,,,
10.0,DAL,DE,B.Mayowa,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,ATL,WR,M.Hall,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,ATL,RB,T.Ward,,,,,,,,,,0.0,,,,23.0,,,0.0,,,0.0,,,,,,,
10.0,ATL,K,M.Bryant,,,,,,,,,,0.0,79.0,3.0,,,,,,,,,,,,,,,
10.0,ATL,WR,J.Hardy,,,,,,,,,,0.0,,,,,,,,,,,7.0,2.0,1.0,0.0,,,
10.0,DAL,WR,R.Switzer,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,ATL,SS,K.Ishmael,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,DAL,WR,T.Williams,,,,,,,,,,0.0,,,,,,,,,,,9.0,1.0,0.0,0.0,,,
10.0,ATL,DT,C.Upshaw,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,DAL,WR,B.Butler,,,,,,,,,,0.0,,,,,,,,,,,30.0,1.0,0.0,0.0,,,
10.0,ATL,FS,R.Allen,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,ATL,DT,G.Jarrett,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,ATL,WR,E.Saubert,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,DAL,ILB,D.Wilson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,DAL,CB,A.Brown,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,ATL,TE,L.Toilolo,,,,,,,,,,0.0,,,,,,,,,,,10.0,1.0,0.0,0.0,,,
10.0,ATL,LB,L.Reynolds,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,DAL,OG,J.Cooper,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,ATL,CB,R.Alford,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,ATL,WR,T.Gabriel,,,,,,,,,,0.0,,,,15.0,,,0.0,,,0.0,58.0,3.0,0.0,0.0,,,
10.0,DAL,DEF,L.Neal,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,ATL,CB,D.Trufant,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,DAL,TE,J.Witten,,,,,,,,,,0.0,,,,,,,,,,,59.0,7.0,0.0,0.0,,,
10.0,DAL,OT,C.Green,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,ATL,SS,K.Neal,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,DAL,G,Z.Martin,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,DAL,DEF,J.Lewis,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,DAL,DT,T.Crawford,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,DAL,,R.Ash,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,DAL,DEF,J.Smith,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,ATL,LB,S.Weatherspoon,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,DAL,WR,C.Beasley,,,,,,,,,,0.0,,,,,,,,,,,23.0,2.0,0.0,0.0,,,
10.0,DAL,FB,K.Smith,,,,,,,,,,0.0,,,,,,,,,,,1.0,1.0,0.0,0.0,,,
10.0,DAL,,D.McFadden,,,,,,,,,,0.0,,,,-2.0,,,0.0,,,0.0,,,,,,,
10.0,DAL,SS,K.Frazier,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,DAL,OT,B.Bell,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,ATL,,D.Coleman,,,,,,,,,,0.0,,,,8.0,,,0.0,,,0.0,,,,,,,
10.0,DAL,DEF,T.Charlton,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,NYG,K,A.Rosas,,,,,,,,,,0.0,89.0,1.0,,,,,,,,,,,,,,,
10.0,NYG,SAF,D.Thompson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,SF,RB,C.Hyde,,,,,,,,,,0.0,,,,98.0,,,0.0,,,0.0,6.0,2.0,0.0,0.0,,,
10.0,SF,OT,T.Brown,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.0,SF,QB,C.Beathard,,,,,,,,,,0.0,,,288.0,15.0,2.0,0.0,1.0,,1.0,0.0,,,,,,,
10.0,NYG,DE,O.Vernon,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
