week,team,position,player,team_defense_frec,team_defense_safe,team_puntret_tds,team_points_allowed,team_kickret_tds,team_defense_tds,team_defense_int,team_defense_sk,team_defense_two_pt_return,defense_two_pt_return,receiving_tds,receiving_rec,receiving_yds,receiving_twoptm,rushing_yds,rushing_tds,rushing_twoptm,passing_yds,passing_tds,passing_twoptm,passing_ints,kicking_fgm_yds,kicking_xpmade,fumbles_lost,defense_puntblk
14.0,OAK,ILB,N.Bowman,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,OAK,DB,R.Nelson,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,OAK,DEF,T.Hester,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,OAK,DEF,E.Vanderdoes,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,OAK,SS,T.Carrie,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,KC,WR,T.Hill,,,,,,,,,,0.0,0.0,4.0,75.0,0.0,,,,,,,,,,,
14.0,KC,WR,A.Wilson,,,,,,,,,,0.0,0.0,5.0,72.0,0.0,,,,,,,,,,,
14.0,KC,OLB,K.Pierre-Louis,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,OAK,WR,C.Patterson,,,,,,,,,,0.0,0.0,3.0,8.0,0.0,,,,,,,,,,,
14.0,KC,,T.Mitchell,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,OAK,DE,J.Cowser,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,OAK,WR,A.Cooper,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,OAK,TE,J.Cook,,,,,,,,,,0.0,1.0,5.0,75.0,0.0,,,,,,,,,,,
14.0,OAK,RB,D.Washington,,,,,,,,,,0.0,0.0,1.0,10.0,0.0,9.0,0.0,0.0,,,,,,,,
14.0,KC,OLB,J.Houston,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,KC,WR,T.Kpassagnon,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,OAK,LB,S.Calhoun,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,OAK,CB,D.McDonald,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,KC,OT,M.Schwartz,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,KC,RB,C.West,,,,,,,,,,0.0,,,,,25.0,1.0,0.0,,,,,,,,
14.0,KC,SS,R.Parker,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,OAK,CB,K.McGill,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,OAK,,G.Tavecchio,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,
14.0,OAK,WR,J.Holton,,,,,,,,,,0.0,0.0,2.0,18.0,0.0,,,,,,,,,,1.0,
14.0,OAK,SAF,K.Joseph,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,OAK,RB,J.Richard,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,KC,P,D.Colquitt,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,OAK,WR,S.Roberts,,,,,,,,,,0.0,0.0,3.0,24.0,0.0,,,,,,,,,,,
14.0,KC,FS,S.Terrell,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,OAK,DT,J.Ellis,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,KC,DT,R.Nunez-Roches,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,OAK,DB,E.Harris,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,KC,DB,D.Sorensen,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,KC,OLB,T.Hali,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,KC,WR,D.Thomas,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,KC,OG,L.Duvernay-Tardif,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,KC,OT,B.Witzmann,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,OAK,T,D.Penn,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,TB,K,P.Murray,,,,,,,,,,0.0,,,,,,,,,,,,,3.0,,
14.0,DET,,T.Jones,,,,,,,,,,0.0,0.0,3.0,26.0,0.0,,,,,,,,,,0.0,
14.0,TB,,D.Olatoye,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,TB,CB,R.Smith,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,DET,RB,T.Riddick,,,,,,,,,,0.0,0.0,6.0,64.0,0.0,29.0,2.0,0.0,,,,,,,,
14.0,TB,DE,R.Ayers Jr.,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,DET,WR,K.Golladay,,,,,,,,,,0.0,0.0,3.0,17.0,0.0,9.0,0.0,0.0,,,,,,,,
14.0,DET,QB,M.Stafford,,,,,,,,,,0.0,,,,,,,,381.0,1.0,0.0,2.0,,,,
14.0,DET,RB,T.Green,,,,,,,,,,0.0,,,,,15.0,0.0,0.0,,,,,,,,
14.0,TB,DEF,K.Beckwith,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,DET,P,S.Martin,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,DET,DE,E.Ansah,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,DET,MLB,P.Worrilow,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,TB,RB,D.Martin,,,,,,,,,,0.0,0.0,2.0,24.0,0.0,26.0,1.0,0.0,,,,,,,1.0,
14.0,DET,DEF,J.Davis,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,TB,QB,J.Winston,,,,,,,,,,0.0,,,,,10.0,0.0,0.0,285.0,2.0,0.0,2.0,,,1.0,
14.0,TB,RB,C.Sims III,,,,,,,,,,0.0,0.0,2.0,11.0,0.0,16.0,0.0,0.0,,,,,,,,
14.0,DET,FS,G.Quin,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,TB,P,B.Anger,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,TB,SS,C.Conte,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,TB,OLB,L.David,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,
14.0,TB,DE,C.Baker,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,TB,DEF,J.Evans,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,DET,TE,E.Ebron,,,,,,,,,,0.0,0.0,10.0,94.0,0.0,,,,,,,,,,1.0,
14.0,TB,MLB,K.Alexander,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,TB,DB,R.McClain,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,DET,TE,D.Fells,,,,,,,,,,0.0,0.0,1.0,23.0,0.0,,,,,,,,,,,
14.0,DET,K,M.Prater,,,,,,,,,,0.0,,,,,,,,,,,,46.0,3.0,,
14.0,TB,WR,D.Jackson,,,,,,,,,,0.0,0.0,4.0,41.0,0.0,23.0,0.0,0.0,,,,,,,,
14.0,DET,CB,D.Slay,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,
14.0,TB,WR,M.Evans,,,,,,,,,,0.0,0.0,2.0,25.0,0.0,,,,,,,,,,,
14.0,DET,DEF,J.Reeves-Maybin,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,DET,DT,A.Zettel,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,DET,CB,Q.Diggs,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,TB,WR,O.Howard,,,,,,,,,,0.0,1.0,4.0,54.0,0.0,,,,,,,,,,1.0,
14.0,TB,OLB,A.Glanton,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,TB,DB,B.Grimes,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,DET,WR,M.Roberts,,,,,,,,,,0.0,0.0,2.0,8.0,0.0,,,,,,,,,,,
14.0,DET,OT,C.Robinson,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,TB,OLB,D.Bond,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,DET,OT,T.Decker,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,TB,RB,P.Barber,,,,,,,,,,0.0,0.0,1.0,5.0,0.0,58.0,0.0,0.0,,,,,,,,
14.0,TB,DE,W.Clarke,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,TB,DE,W.Gholston,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,DET,WR,G.Tate,,,,,,,,,,0.0,1.0,8.0,85.0,0.0,,,,,,,,,,,
14.0,DET,WR,M.Jones,,,,,,,,,,0.0,0.0,3.0,64.0,0.0,,,,,,,,,,,
14.0,DET,DEF,Ch.Washington,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,TB,,J.Rodgers,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,DET,OLB,T.Whitehead,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,
14.0,TB,WR,C.Godwin,,,,,,,,,,0.0,0.0,5.0,68.0,0.0,,,,,,,,,,,
14.0,TB,,F.Martino,,,,,,,,,,0.0,0.0,1.0,19.0,0.0,,,,,,,,,,,
14.0,DET,DT,A.Spence,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,DET,CB,D.Hayden,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,
14.0,TB,WR,A.Humphries,,,,,,,,,,0.0,0.0,3.0,25.0,0.0,,,,,,,,,,,
14.0,DET,DE,C.Washington,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,TB,OT,C.Benenoch,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,TB,DEF,A.Auclair,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,DET,SS,M.Killebrew,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,DET,DT,A.Robinson,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,DET,CB,N.Lawson,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,TB,,R.Russell,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,DET,FB,Z.Zenner,,,,,,,,,,0.0,,,,,0.0,0.0,0.0,,,,,,,,
14.0,TB,DEF,J.Elliott,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,DET,G,T.Lang,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,DET,DEF,J.Ledbetter,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,TB,,S.Siliga,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,DET,C,G.Glasgow,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,DET,DEF,T.Tabor,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,TB,OT,L.Wester,,,,,,,,,,0.0,1.0,1.0,2.0,0.0,,,,,,,,,,,
14.0,TB,TE,C.Brate,,,,,,,,,,0.0,0.0,1.0,11.0,0.0,,,,,,,,,,,
14.0,ARI,K,P.Dawson,,,,,,,,,,0.0,,,,,,,,,,,,137.0,0.0,,
14.0,ARI,LB,C.Jones,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,TEN,RB,D.Henry,,,,,,,,,,0.0,,,,,20.0,1.0,0.0,,,,,,,,
14.0,ARI,LB,K.Martin,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,TEN,RB,D.Murray,,,,,,,,,,0.0,0.0,2.0,13.0,0.0,34.0,0.0,0.0,,,,,,,,
14.0,TEN,QB,M.Mariota,,,,,,,,,,0.0,,,,,11.0,0.0,0.0,159.0,0.0,0.0,2.0,,,,
14.0,TEN,WR,T.Taylor,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,TEN,DB,B.Trawick,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,ARI,,B.Golden,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,TEN,LB,D.Bates,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,TEN,P,B.Kern,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,TEN,DE,J.Casey,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,ARI,,K.Williams,,,,,,,,,,0.0,0.0,1.0,15.0,0.0,73.0,0.0,0.0,,,,,,,,
14.0,ARI,WR,L.Fitzgerald,,,,,,,,,,0.0,0.0,5.0,44.0,0.0,,,,,,,,,,,
14.0,TEN,OLB,E.Walden,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,ARI,QB,B.Gabbert,,,,,,,,,,0.0,,,,,12.0,0.0,0.0,178.0,0.0,0.0,0.0,,,,
14.0,ARI,WR,J.Nelson,,,,,,,,,,0.0,0.0,2.0,26.0,0.0,,,,,,,,,,,
14.0,TEN,CB,L.Sims,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,TEN,SS,J.Cyprien,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,TEN,,D.King,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,ARI,P,A.Lee,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,TEN,TE,D.Walker,,,,,,,,,,0.0,0.0,5.0,42.0,0.0,,,,,,,,,,,
14.0,ARI,CB,T.Williams,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,TEN,WR,E.Decker,,,,,,,,,,0.0,0.0,3.0,56.0,0.0,,,,,,,,,,,
14.0,ARI,CB,P.Peterson,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,ARI,LB,K.Dansby,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,ARI,SS,A.Bethea,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,ARI,OT,O.Pierre,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,ARI,DEF,H.Reddick,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,ARI,WR,R.Seals-Jones,,,,,,,,,,0.0,0.0,1.0,20.0,0.0,,,,,,,,,,,
14.0,TEN,DEF,A.Jackson,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,TEN,OT,J.Conklin,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,TEN,WR,R.Matthews,,,,,,,,,,0.0,0.0,3.0,19.0,0.0,,,,,,,,,,,
14.0,ARI,DEF,B.Baker,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,TEN,WR,C.Davis,,,,,,,,,,0.0,0.0,3.0,29.0,0.0,,,,,,,,,,,
14.0,TEN,ILB,W.Woodyard,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,ARI,TE,T.Niklas,,,,,,,,,,0.0,0.0,1.0,7.0,0.0,,,,,,,,,,,
14.0,TEN,TE,P.Supernaw,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,ARI,DT,X.Williams,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,ARI,FS,T.Mathieu,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,TEN,K,R.Succop,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,
14.0,TEN,LB,N.Palmer,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,ARI,RB,D.Foster,,,,,,,,,,0.0,0.0,2.0,6.0,0.0,7.0,0.0,0.0,,,,,,,,
14.0,TEN,LB,K.Dodd,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,TEN,CB,L.Ryan,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,TEN,NT,A.Johnson,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,ARI,WR,Ja.Brown,,,,,,,,,,0.0,0.0,2.0,15.0,0.0,,,,,,,,,,,
14.0,TEN,SAF,K.Byard,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,ARI,RB,E.Penny,,,,,,,,,,0.0,0.0,1.0,18.0,0.0,11.0,0.0,0.0,,,,,,,,
14.0,TEN,C,B.Jones,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,ARI,TE,J.Gresham,,,,,,,,,,0.0,0.0,2.0,27.0,0.0,,,,,,,,,,,
14.0,TEN,DEF,J.Brown,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,TEN,OLB,B.Orakpo,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,ARI,ILB,S.Wright,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,ARI,OLB,D.Bucannon,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,TEN,WR,E.Weems,,,,,,,,,,0.0,,,,,0.0,0.0,0.0,,,,,,,,
14.0,ARI,OLB,J.Bynes,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,TEN,DE,K.Klug,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,ARI,CB,J.Bethel,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,TEN,DEF,J.Smith,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,TEN,ILB,A.Williamson,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,ARI,C,A.Shipley,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,TEN,DB,B.McCain,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,ARI,RB,C.Williams,,,,,,,,,,0.0,,,,,33.0,0.0,0.0,,,,,,,,
14.0,TEN,OG,Q.Spain,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,ARI,DE,F.Rucker,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,TEN,NT,S.Williams,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,NYJ,K,C.Catanzaro,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,DEN,QB,T.Siemian,,,,,,,,,,0.0,,,,,13.0,0.0,0.0,200.0,1.0,0.0,0.0,,,,
14.0,DEN,WR,E.Sanders,,,,,,,,,,0.0,0.0,1.0,16.0,0.0,,,,,,,,,,,
14.0,NYJ,DT,S.McLendon,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,DEN,RB,C.Anderson,,,,,,,,,,0.0,0.0,2.0,25.0,0.0,48.0,0.0,0.0,,,,,,,,
14.0,NYJ,DE,M.Wilkerson,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,NYJ,OLB,D.Lee,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,NYJ,DEF,M.Maye,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,NYJ,LB,D.Davis,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,NYJ,DE,M.Pennel,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,DEN,WR,D.Thomas,,,,,,,,,,0.0,1.0,8.0,93.0,0.0,,,,,,,,,,,
14.0,DEN,RB,D.Booker,,,,,,,,,,0.0,0.0,2.0,12.0,0.0,22.0,0.0,0.0,,,,,,,,
14.0,NYJ,DEF,Ja.Adams,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,DEN,WR,C.Latimer,,,,,,,,,,0.0,0.0,2.0,37.0,0.0,,,,,,,,,,,
14.0,NYJ,CB,D.Roberts,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,DEN,RB,J.Charles,,,,,,,,,,0.0,0.0,3.0,12.0,0.0,,,,,,,,,,,
14.0,NYJ,DT,L.Williams,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,DEN,K,B.McManus,,,,,,,,,,0.0,,,,,,,,,,,,124.0,2.0,,
14.0,DEN,ILB,B.Marshall,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,NYJ,RB,E.McGuire,,,,,,,,,,0.0,,,,,-3.0,0.0,0.0,,,,,,,,
14.0,DEN,DT,A.Gotsis,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,
14.0,NYJ,RB,B.Powell,,,,,,,,,,0.0,,,,,35.0,0.0,0.0,,,,,,,,
14.0,NYJ,T,K.Beachum,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,NYJ,QB,J.McCown,,,,,,,,,,0.0,,,,,7.0,0.0,0.0,46.0,0.0,0.0,1.0,,,1.0,
14.0,NYJ,LB,J.Martin,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,DEN,,S.Harris,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,NYJ,TE,A.Seferian-Jenkins,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,
14.0,NYJ,P,L.Edwards,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,DEN,WR,J.Taylor,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,NYJ,DEF,T.Hennessy,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,NYJ,CB,J.Burris,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,NYJ,CB,M.Claiborne,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,DEN,WR,G.Bolles,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,NYJ,OLB,D.Bass,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,DEN,DB,W.Parks,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,NYJ,WR,R.Anderson,,,,,,,,,,0.0,0.0,3.0,27.0,0.0,,,,,,,,,,,
14.0,NYJ,WR,A.Stewart,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,DEN,DE,Z.Kerr,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,NYJ,RB,M.Forte,,,,,,,,,,0.0,0.0,2.0,21.0,0.0,13.0,0.0,0.0,,,,,,,,
14.0,NYJ,WR,J.Kearse,,,,,,,,,,0.0,0.0,1.0,4.0,0.0,,,,,,,,,,,
14.0,DEN,CB,A.Talib,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,DEN,DEF,J.Carter,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,NYJ,QB,B.Petty,,,,,,,,,,0.0,,,,,7.0,0.0,0.0,14.0,0.0,0.0,0.0,,,,
14.0,NYJ,DT,L.Thomas,,,,,,,,,,0.0,0.0,1.0,7.0,0.0,,,,,,,,,,,
14.0,DEN,MLB,T.Davis,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,DEN,FS,D.Stewart,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,DEN,P,R.Dixon,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,DEN,NT,K.Peko,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,DEN,OLB,V.Miller,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,DEN,FS,B.Roby,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,NYJ,SS,R.Miles,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,DEN,TE,J.Heuerman,,,,,,,,,,0.0,0.0,1.0,5.0,0.0,,,,,,,,,,,
14.0,NYJ,DE,K.Ealy,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,DEN,LB,S.Ray,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,NYJ,LB,J.Stanford,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,NYJ,OLB,J.Jenkins,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,DEN,FB,A.Janovich,,,,,,,,,,0.0,,,,,1.0,1.0,0.0,,,,,,,,
14.0,DEN,CB,C.Harris,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,NYJ,WR,J.Natson,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,DEN,DEF,D.Walker,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,NYJ,DB,T.Brooks,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,DEN,WR,B.Fowler,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,DEN,LB,Z.Anderson,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,NYJ,DB,B.Skrine,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,WAS,K,N.Rose,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,
14.0,LAC,QB,P.Rivers,,,,,,,,,,0.0,,,,,,,,319.0,2.0,0.0,0.0,,,,
14.0,WAS,LB,Z.Brown,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,LAC,WR,Ty.Williams,,,,,,,,,,0.0,1.0,4.0,132.0,0.0,,,,,,,,,,,
14.0,LAC,RB,M.Gordon,,,,,,,,,,0.0,0.0,1.0,5.0,0.0,78.0,1.0,0.0,,,,,,,,
14.0,WAS,,Z.Vigil,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,WAS,CB,B.Breeland,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,LAC,WR,K.Allen,,,,,,,,,,0.0,0.0,6.0,111.0,0.0,,,,,,,,,,,
14.0,WAS,DEF,R.Anderson,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,WAS,DB,D.Swearinger,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,LAC,RB,A.Ekeler,,,,,,,,,,0.0,,,,,49.0,0.0,0.0,,,,,,,,
14.0,WAS,CB,D.Everett,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,WAS,DE,E.Hood,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,LAC,TE,J.Cumberland,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,
14.0,WAS,DE,A.Lanier,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,LAC,,T.Coons,,,,,,,,,,0.0,,,,,,,,,,,,90.0,3.0,,
14.0,WAS,WR,B.Marshall,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,LAC,RB,A.Williams,,,,,,,,,,0.0,,,,,23.0,0.0,0.0,,,,,,,,
14.0,WAS,RB,S.Perine,,,,,,,,,,0.0,0.0,4.0,7.0,0.0,45.0,0.0,0.0,,,,,,,,
14.0,LAC,ILB,D.Perryman,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,LAC,DEF,D.King,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,LAC,FS,T.Boston,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,WAS,QB,K.Cousins,,,,,,,,,,0.0,,,,,8.0,0.0,0.0,151.0,1.0,0.0,1.0,,,,
14.0,WAS,WR,J.Crowder,,,,,,,,,,0.0,0.0,3.0,34.0,0.0,,,,,,,,,,,
14.0,LAC,DE,D.Philon,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,LAC,DE,J.Bosa,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,WAS,TE,V.Davis,,,,,,,,,,0.0,1.0,2.0,26.0,0.0,,,,,,,,,,,
14.0,LAC,OLB,K.Emanuel,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,LAC,OLB,M.Ingram,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,WAS,P,T.Way,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,WAS,OLB,R.Kerrigan,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,LAC,TE,H.Henry,,,,,,,,,,0.0,1.0,4.0,50.0,0.0,,,,,,,,,,,
14.0,WAS,DEF,M.Ioannidis,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,WAS,,J.Galette,,,,,,,,,,0.0,,,,,,,,,,,,,,,
14.0,LAC,WR,T.Benjamin,,,,,,,,,,0.0,0.0,2.0,21.0,0.0,22.0,0.0,0.0,,,,,,,,
