week,team,position,player,team_defense_frec,team_defense_safe,team_puntret_tds,team_points_allowed,team_kickret_tds,team_defense_tds,team_defense_int,team_defense_sk,team_defense_two_pt_return,defense_two_pt_return,passing_yds,passing_twoptm,passing_ints,passing_tds,receiving_rec,receiving_yds,receiving_tds,receiving_twoptm,rushing_yds,rushing_tds,rushing_twoptm,fumbles_lost,kicking_xpmade,kicking_fgm_yds,defense_fgblk,defense_xpblk,defense_puntblk,fumbles_rec_tds
15.0,HOU,DB,C.Moore,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,JAX,DB,J.Wilson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,HOU,,D.White,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,HOU,WR,J.Davenport,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,HOU,WR,K.Fuller,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,HOU,,C.Hamilton,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,JAX,WR,J.Myrick,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,JAX,QB,C.Henne,,,,,,,,,,0.0,,,,,,,,,-2.0,0.0,0.0,,,,,,,
15.0,CIN,K,R.Bullock,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,
15.0,MIN,QB,C.Keenum,,,,,,,,,,0.0,236.0,0.0,0.0,2.0,,,,,20.0,0.0,0.0,,,,,,,
15.0,CIN,DT,G.Atkins,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,CIN,CB,W.Jackson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,MIN,RB,L.Murray,,,,,,,,,,0.0,,,,,1.0,28.0,0.0,0.0,76.0,1.0,0.0,,,,,,,
15.0,CIN,DEF,H.Nickerson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,CIN,SAF,C.Fejedelem,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,MIN,RB,J.McKinnon,,,,,,,,,,0.0,,,,,7.0,114.0,0.0,0.0,24.0,0.0,0.0,,,,,,,
15.0,CIN,DEF,J.Evans,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,CIN,OLB,V.Rey,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,CIN,DE,M.Johnson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,MIN,WR,A.Thielen,,,,,,,,,,0.0,,,,,3.0,30.0,0.0,0.0,,,,,,,,,,
15.0,MIN,,K.Forbath,,,,,,,,,,0.0,,,,,,,,,,,,,4.0,88.0,,,,
15.0,CIN,TE,C.Uzomah,,,,,,,,,,0.0,,,,,4.0,24.0,0.0,0.0,,,,,,,,,,
15.0,MIN,CB,X.Rhodes,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,CIN,QB,A.Dalton,,,,,,,,,,0.0,113.0,0.0,2.0,0.0,,,,,,,,,,,,,,
15.0,MIN,MLB,E.Kendricks,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,CIN,RB,G.Bernard,,,,,,,,,,0.0,,,,,3.0,13.0,0.0,0.0,30.0,1.0,0.0,,,,,,,
15.0,MIN,CB,T.Newman,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,CIN,WR,B.LaFell,,,,,,,,,,0.0,,,,,2.0,53.0,0.0,0.0,,,,,,,,,,
15.0,CIN,P,K.Huber,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,MIN,CB,M.Sherels,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,CIN,DEF,B.Wilson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,MIN,TE,D.Morgan,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,MIN,WR,S.Diggs,,,,,,,,,,0.0,,,,,5.0,30.0,1.0,0.0,7.0,0.0,0.0,,,,,,,
15.0,CIN,SS,G.Iloka,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,MIN,WR,C.Ham,,,,,,,,,,0.0,,,,,1.0,6.0,0.0,0.0,,,,,,,,,,
15.0,MIN,,R.Quigley,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,CIN,WR,A.Erickson,,,,,,,,,,0.0,,,,,1.0,11.0,0.0,0.0,,,,0.0,,,,,,
15.0,MIN,DEF,E.Wilson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,CIN,OT,A.Smith,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,MIN,DT,T.Johnson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,MIN,SS,A.Sendejo,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,CIN,WR,J.Malone,,,,,,,,,,0.0,,,,,,,,,4.0,0.0,0.0,,,,,,,
15.0,MIN,DE,D.Hunter,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,MIN,SS,A.Harris,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,MIN,DE,E.Griffen,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,MIN,DT,L.Joseph,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,MIN,OLB,A.Barr,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,MIN,DEF,B.Gedeon,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,MIN,C,N.Easton,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,CIN,DT,P.Sims,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,MIN,TE,K.Rudolph,,,,,,,,,,0.0,,,,,2.0,17.0,1.0,0.0,,,,,,,,,,
15.0,MIN,SAF,J.Kearse,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,MIN,DE,B.Robison,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,CIN,WR,A.Green,,,,,,,,,,0.0,,,,,2.0,30.0,0.0,0.0,,,,,,,,,,
15.0,CIN,LS,C.Harris,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,CIN,SS,S.Williams,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,MIN,WR,J.Wright,,,,,,,,,,0.0,,,,,1.0,11.0,0.0,0.0,,,,,,,,,,
15.0,MIN,CB,T.Waynes,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,CIN,TE,T.Kroft,,,,,,,,,,0.0,,,,,2.0,1.0,0.0,0.0,,,,,,,,,,
15.0,CIN,DE,C.Dunlap,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,CIN,CB,D.Dennard,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,CIN,TE,R.Hewitt,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,CIN,DEF,R.Glasgow,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,CIN,CB,J.Shaw,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,MIN,T,M.Remmers,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,CIN,DE,C.Smith,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,MIN,FS,H.Smith,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,CIN,DEF,T.McRae,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,MIN,WR,R.Hill,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,MIN,DT,S.Stephen,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,CIN,NT,A.Billings,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,MIN,CB,T.Brock,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,CIN,DEF,J.Willis,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,MIN,QB,T.Bridgewater,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,,,,,-3.0,0.0,0.0,,,,,,,
15.0,MIN,OLB,K.Brothers,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,CIN,RB,B.Hill,,,,,,,,,,0.0,,,,,,,,,12.0,0.0,0.0,,,,,,,
15.0,MIN,LB,E.Lamur,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,CIN,QB,A.McCarron,,,,,,,,,,0.0,19.0,0.0,0.0,0.0,,,,,,,,,,,,,,
15.0,MIN,WR,M.Floyd,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NO,WR,T.Lewis,,,,,,,,,,0.0,,,,,,,,,6.0,0.0,0.0,,,,,,,
15.0,NYJ,DEF,M.Maye,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NYJ,K,C.Catanzaro,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,55.0,,,,
15.0,NYJ,OLB,J.Jenkins,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,
15.0,NO,QB,D.Brees,,,,,,,,,,0.0,285.0,0.0,1.0,2.0,,,,,-1.0,0.0,0.0,,,,,,,
15.0,NO,WR,M.Thomas,,,,,,,,,,0.0,,,,,9.0,93.0,1.0,0.0,,,,,,,,,,
15.0,NYJ,CB,M.Claiborne,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NO,RB,A.Kamara,,,,,,,,,,0.0,,,,,6.0,45.0,1.0,0.0,44.0,0.0,0.0,,,,,,,
15.0,NYJ,DEF,Ja.Adams,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NO,RB,M.Ingram,,,,,,,,,,0.0,,,,,5.0,77.0,0.0,0.0,74.0,2.0,0.0,,,,,,,
15.0,NYJ,OLB,D.Lee,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NYJ,DE,M.Pennel,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NO,FB,Z.Line,,,,,,,,,,0.0,,,,,1.0,5.0,0.0,0.0,8.0,0.0,0.0,,,,,,,
15.0,NO,K,W.Lutz,,,,,,,,,,0.0,,,,,,,,,,,,,4.0,23.0,,,,
15.0,NO,DEF,M.Williams,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NYJ,WR,J.Natson,,,,,,,,,,0.0,,,,,1.0,19.0,0.0,0.0,15.0,0.0,0.0,,,,,,,
15.0,NYJ,RB,B.Powell,,,,,,,,,,0.0,,,,,,,,,44.0,1.0,0.0,,,,,,,
15.0,NO,DEF,M.Lattimore,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NO,LB,C.Robertson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NO,DT,T.Davison,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NYJ,TE,A.Seferian-Jenkins,,,,,,,,,,0.0,,,,,2.0,13.0,0.0,0.0,,,,,,,,,,
15.0,NO,SS,K.Vaccaro,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NYJ,QB,B.Petty,,,,,,,,,,0.0,179.0,0.0,2.0,1.0,,,,,16.0,0.0,0.0,,,,,,,
15.0,NYJ,WR,A.Stewart,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NYJ,RB,M.Forte,,,,,,,,,,0.0,,,,,2.0,10.0,0.0,0.0,24.0,0.0,0.0,,,,,,,
15.0,NO,ILB,M.Te'o,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NYJ,WR,R.Anderson,,,,,,,,,,0.0,,,,,5.0,40.0,0.0,0.0,,,,,,,,,,
15.0,NYJ,LB,J.Martin,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NYJ,P,L.Edwards,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NYJ,DT,L.Williams,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NYJ,DB,B.Skrine,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,
15.0,NO,WR,B.Coleman,,,,,,,,,,0.0,,,,,3.0,20.0,0.0,0.0,,,,2.0,,,,,,
15.0,NYJ,LB,D.Davis,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NYJ,OLB,D.Bass,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NYJ,DL,X.Cooper,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NO,WR,W.Snead,,,,,,,,,,0.0,,,,,1.0,23.0,0.0,0.0,,,,,,,,,,
15.0,NO,CB,K.Crawley,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NYJ,WR,J.Kearse,,,,,,,,,,0.0,,,,,3.0,28.0,0.0,0.0,,,,,,,,,,
15.0,NYJ,RB,E.McGuire,,,,,,,,,,0.0,,,,,3.0,48.0,1.0,0.0,24.0,0.0,0.0,,,,,,,
15.0,NO,OLB,H.Kikaha,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NO,FS,V.Bell,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NO,DT,S.Rankins,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NO,DE,J.Hughes,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NYJ,DT,S.McLendon,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NO,CB,C.Banjo,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NO,DE,C.Jordan,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NO,OLB,M.Mauti,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NYJ,SS,R.Miles,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NO,P,T.Morstead,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NO,DT,D.Onyemata,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NO,DEF,J.Hardee,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NYJ,TE,N.Sterling,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NYJ,WR,C.Hansen,,,,,,,,,,0.0,,,,,3.0,21.0,0.0,0.0,,,,,,,,,,
15.0,NYJ,LB,J.Stanford,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NO,WR,G.Griffin,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NO,DEF,T.Hill,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NYJ,DT,L.Thomas,,,,,,,,,,0.0,,,,,,,,,1.0,0.0,0.0,,,,,,,
15.0,NYJ,DB,T.Brooks,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NYJ,CB,J.Burris,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NO,DEF,R.Ramczyk,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NO,DEF,A.Muhammad,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NO,TE,J.Hill,,,,,,,,,,0.0,,,,,1.0,22.0,0.0,0.0,,,,,,,,,,
15.0,NYJ,T,B.Qvale,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NO,DE,G.Johnson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NO,ILB,G.Hodges,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NO,CB,P.Williams,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NYJ,LB,B.Carter,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NO,G,S.Kelemete,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,PHI,K,J.Elliott,,,,,,,,,,0.0,,,,,,,,,,,,,4.0,48.0,,,,
15.0,PHI,FS,J.Mills,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NYG,QB,E.Manning,,,,,,,,,,0.0,434.0,0.0,1.0,3.0,,,,,,,,,,,,,,
15.0,NYG,WR,S.Shepard,,,,,,,,,,0.0,,,,,11.0,139.0,1.0,0.0,,,,,,,,,,
15.0,PHI,DB,P.Robinson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,PHI,DE,T.Jernigan,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NYG,OT,E.Flowers,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,PHI,LB,N.Bradham,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,PHI,FS,M.Jenkins,,,,,,,,,,0.0,,,,,,,,,,,,,,,1.0,,,
15.0,PHI,ILB,M.Kendricks,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NYG,WR,E.Engram,,,,,,,,,,0.0,,,,,8.0,87.0,0.0,0.0,14.0,0.0,0.0,,,,,,,
15.0,PHI,CB,R.Darby,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NYG,WR,R.Lewis,,,,,,,,,,0.0,,,,,4.0,74.0,0.0,0.0,,,,,,,,,,
15.0,NYG,RB,W.Gallman,,,,,,,,,,0.0,,,,,6.0,40.0,0.0,0.0,39.0,0.0,0.0,,,,,,,
15.0,NYG,RB,O.Darkwa,,,,,,,,,,0.0,,,,,1.0,9.0,0.0,0.0,7.0,1.0,0.0,,,,,,,
15.0,PHI,NT,B.Allen,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,PHI,,N.Goode,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NYG,K,A.Rosas,,,,,,,,,,0.0,,,,,,,,,,,,,2.0,28.0,,,,
15.0,PHI,DEF,D.Barnett,,,,,,,,,,0.0,,,,,,,,,,,,,,,,1.0,,
15.0,NYG,,B.Dixon,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,PHI,WR,A.Jeffery,,,,,,,,,,0.0,,,,,4.0,49.0,1.0,0.0,,,,,,,,,,
15.0,PHI,QB,N.Foles,,,,,,,,,,0.0,237.0,0.0,0.0,4.0,,,,,0.0,0.0,0.0,0.0,,,,,,
15.0,PHI,TE,Z.Ertz,,,,,,,,,,0.0,,,,,6.0,56.0,1.0,0.0,,,,,,,,,,
15.0,NYG,DE,J.Pierre-Paul,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NYG,SAF,D.Thompson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,PHI,RB,J.Ajayi,,,,,,,,,,0.0,,,,,2.0,40.0,0.0,0.0,49.0,0.0,0.0,,,,,,,
15.0,PHI,WR,N.Agholor,,,,,,,,,,0.0,,,,,7.0,59.0,1.0,0.0,,,,,,,,,,
15.0,NYG,DEF,D.Tomlinson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,PHI,RB,C.Clement,,,,,,,,,,0.0,,,,,1.0,1.0,0.0,0.0,17.0,0.0,0.0,,,,,,,
15.0,NYG,DT,D.Harrison,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,PHI,DE,V.Curry,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,PHI,DE,F.Cox,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,PHI,FS,C.Graham,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,PHI,DB,R.McLeod,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NYG,RB,S.Vereen,,,,,,,,,,0.0,,,,,5.0,15.0,0.0,0.0,15.0,0.0,0.0,,,,,,,
15.0,NYG,WR,T.King,,,,,,,,,,0.0,,,,,2.0,70.0,2.0,0.0,,,,,,,,,,
15.0,NYG,DB,R.Cockrell,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NYG,OLB,B.Goodson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,PHI,RB,K.Barner,,,,,,,,,,0.0,,,,,,,,,21.0,0.0,0.0,0.0,,,,,,
15.0,NYG,CB,E.Apple,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NYG,DE,O.Vernon,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,PHI,P,D.Jones,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,PHI,DE,C.Long,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NYG,OLB,R.Armstrong,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NYG,NT,R.Thomas,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NYG,FS,L.Collins,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,PHI,RB,L.Blount,,,,,,,,,,0.0,,,,,,,,,21.0,0.0,0.0,,,,,,,
15.0,NYG,P,B.Wing,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NYG,DEF,A.Moss,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,PHI,WR,T.Smith,,,,,,,,,,0.0,,,,,2.0,17.0,0.0,0.0,,,,,,,,,,
15.0,NYG,DEF,A.Adams,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,PHI,OLB,B.Graham,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NYG,LB,K.Sheppard,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NYG,WR,K.Raymond,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,PHI,OLB,K.Grugier-Hill,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,1.0,
15.0,PHI,TE,T.Burton,,,,,,,,,,0.0,,,,,2.0,15.0,1.0,0.0,,,,,,,,,,
15.0,PHI,DEF,N.Gerry,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NYG,,A.Ayers,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NYG,DB,D.Morris,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,PHI,WR,M.Hollins,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NYG,DT,J.Bromley,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,PHI,DT,D.Vaeao,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NYG,CB,D.Rodgers-Cromartie,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NYG,OLB,D.Kennard,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NYG,DEF,C.Munson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,NYG,OT,B.Hart,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,WAS,K,D.Hopkins,,,,,,,,,,0.0,,,,,,,,,,,,,2.0,56.0,,,,
15.0,WAS,OLB,M.Spaight,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,ARI,,K.Williams,,,,,,,,,,0.0,,,,,,,,,61.0,0.0,0.0,,,,,,,
15.0,ARI,WR,R.Seals-Jones,,,,,,,,,,0.0,,,,,2.0,11.0,0.0,0.0,,,,,,,,,,
15.0,WAS,CB,K.Fuller,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,ARI,QB,B.Gabbert,,,,,,,,,,0.0,189.0,0.0,1.0,0.0,,,,,28.0,0.0,0.0,1.0,,,,,,
15.0,ARI,DEF,W.Holden,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,WAS,LB,P.Smith,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,
15.0,WAS,DE,A.Lanier,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,ARI,OLB,D.Bucannon,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,WAS,RB,S.Perine,,,,,,,,,,0.0,,,,,2.0,29.0,0.0,0.0,37.0,0.0,0.0,,,,,,,
15.0,WAS,QB,K.Cousins,,,,,,,,,,0.0,196.0,0.0,0.0,2.0,,,,,0.0,0.0,0.0,,,,,,,
15.0,WAS,WR,J.Crowder,,,,,,,,,,0.0,,,,,5.0,55.0,1.0,0.0,,,,,,,,,,
15.0,WAS,WR,B.Quick,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,ARI,RB,D.Foster,,,,,,,,,,0.0,,,,,4.0,22.0,0.0,0.0,,,,,,,,,,
15.0,WAS,DEF,F.Moreau,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,ARI,WR,L.Fitzgerald,,,,,,,,,,0.0,,,,,5.0,60.0,0.0,0.0,,,,,,,,,,
15.0,WAS,DB,J.Norman,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,WAS,,Z.Vigil,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,WAS,,A.Francis,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,ARI,RB,E.Penny,,,,,,,,,,0.0,,,,,,,,,45.0,0.0,0.0,0.0,,,,,,
15.0,WAS,DEF,R.Anderson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,WAS,DE,E.Hood,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,WAS,DEF,J.Harvey-Clemons,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,WAS,CB,D.Everett,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,WAS,CB,B.Breeland,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,WAS,,J.Galette,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,ARI,K,P.Dawson,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,160.0,,,,
15.0,ARI,ILB,S.Wright,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,WAS,WR,J.Doctson,,,,,,,,,,0.0,,,,,2.0,16.0,0.0,0.0,-14.0,0.0,0.0,,,,,,,
15.0,ARI,FS,T.Mathieu,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,ARI,LB,K.Martin,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,ARI,LB,K.Dansby,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,ARI,OT,O.Pierre,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,WAS,P,T.Way,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,ARI,,B.Golden,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,WAS,CB,Q.Dunbar,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,WAS,DT,S.McGee,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,WAS,DEF,M.Ioannidis,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,ARI,P,A.Lee,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,WAS,RB,K.Bibbs,,,,,,,,,,0.0,,,,,4.0,47.0,1.0,0.0,6.0,0.0,0.0,,,,,,,
15.0,ARI,CB,T.Williams,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,
15.0,WAS,WR,R.Grant,,,,,,,,,,0.0,,,,,2.0,20.0,0.0,0.0,,,,,,,,,,
15.0,ARI,CB,P.Peterson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
15.0,WAS,DEF,O.Peters,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
