week,team,position,player,team_defense_frec,team_defense_safe,team_puntret_tds,team_points_allowed,team_kickret_tds,team_defense_tds,team_defense_int,team_defense_sk,team_defense_two_pt_return,defense_two_pt_return,rushing_yds,rushing_tds,rushing_twoptm,receiving_tds,receiving_rec,receiving_yds,receiving_twoptm,kicking_xpmade,passing_yds,passing_twoptm,passing_ints,passing_tds,fumbles_lost,kicking_fgm_yds,defense_puntblk,defense_safe,defense_fgblk
1.0,OAK,,M.Lynch,,,,,,,,,,0.0,76.0,0.0,0.0,0.0,1.0,16.0,0.0,,,,,,,,,,
1.0,OAK,TE,J.Cook,,,,,,,,,,0.0,,,,0.0,5.0,56.0,0.0,,,,,,,,,,
1.0,OAK,,G.Tavecchio,,,,,,,,,,0.0,,,,,,,,2.0,,,,,,167.0,,,
1.0,TEN,QB,M.Mariota,,,,,,,,,,0.0,26.0,1.0,0.0,,,,,,256.0,0.0,0.0,0.0,,,,,
1.0,OAK,DEF,E.Vanderdoes,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,TEN,WR,R.Matthews,,,,,,,,,,0.0,,,,0.0,5.0,71.0,0.0,,,,,,,,,,
1.0,OAK,LB,B.Irvin,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,TEN,WR,E.Decker,,,,,,,,,,0.0,,,,0.0,3.0,10.0,0.0,,,,,,,,,,
1.0,OAK,SAF,K.Joseph,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,OAK,DT,J.Ellis,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,TEN,RB,D.Murray,,,,,,,,,,0.0,44.0,0.0,0.0,0.0,2.0,16.0,0.0,,,,,,,,,,
1.0,OAK,DE,M.Edwards,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,OAK,SS,T.Carrie,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,OAK,CB,D.McDonald,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,OAK,DE,K.Mack,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,TEN,WR,C.Davis,,,,,,,,,,0.0,,,,0.0,6.0,69.0,0.0,,,,,,,,,,
1.0,OAK,CB,D.Amerson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,TEN,NT,S.Williams,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,TEN,ILB,W.Woodyard,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,TEN,SS,J.Cyprien,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,TEN,DEF,J.Brown,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,OAK,WR,C.Patterson,,,,,,,,,,0.0,5.0,0.0,0.0,0.0,1.0,2.0,0.0,,,,,,,,,,
1.0,OAK,WR,M.Crabtree,,,,,,,,,,0.0,,,,0.0,6.0,83.0,0.0,,,,,,,,,,
1.0,TEN,DE,K.Klug,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,TEN,OLB,D.Morgan,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,TEN,OLB,B.Orakpo,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,OAK,OLB,C.James,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,OAK,DEF,T.Adams,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,TEN,RB,D.Henry,,,,,,,,,,0.0,25.0,0.0,0.0,,,,,,,,,,,,,,
1.0,OAK,DB,R.Nelson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,OAK,RB,J.Richard,,,,,,,,,,0.0,22.0,0.0,0.0,0.0,1.0,6.0,0.0,,,,,,0.0,,,,
1.0,TEN,P,B.Kern,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,OAK,RB,D.Washington,,,,,,,,,,0.0,4.0,0.0,0.0,0.0,2.0,18.0,0.0,,,,,,,,,,
1.0,TEN,DE,D.Jones,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,TEN,ILB,A.Williamson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,TEN,OLB,E.Walden,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,TEN,DB,B.McCain,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,OAK,P,M.King,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,TEN,TE,D.Walker,,,,,,,,,,0.0,,,,0.0,7.0,76.0,0.0,,,,,,,,,,
1.0,TEN,WR,T.Taylor,,,,,,,,,,0.0,,,,0.0,2.0,14.0,0.0,,,,,,,,,,
1.0,OAK,DB,S.Smith,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,TEN,SS,D.Searcy,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,OAK,DEF,M.Lee,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,TEN,DB,B.Trawick,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,TEN,WR,E.Weems,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,OAK,WR,X.Woodson-Luster,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,TEN,CB,L.Ryan,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,OAK,C,R.Hudson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,OAK,DEF,N.Morrow,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,TEN,LB,D.Bates,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,OAK,WR,S.Roberts,,,,,,,,,,0.0,,,,1.0,1.0,19.0,0.0,,,,,,,,,,
1.0,OAK,DE,J.Cowser,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,TEN,WR,J.Smith,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,TEN,NT,A.Johnson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,OAK,DE,D.Autry,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,TEN,OT,J.Conklin,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,WAS,CB,B.Breeland,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,PHI,DEF,C.Clement,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,PHI,K,C.Sturgis,,,,,,,,,,0.0,,,,,,,,1.0,,,,,,129.0,,,
1.0,WAS,WR,T.Pryor,,,,,,,,,,0.0,,,,0.0,6.0,66.0,0.0,,,,,,,,,,
1.0,WAS,QB,K.Cousins,,,,,,,,,,0.0,30.0,0.0,0.0,,,,,,240.0,0.0,1.0,1.0,2.0,,,,
1.0,PHI,OLB,B.Graham,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,WAS,RB,C.Thompson,,,,,,,,,,0.0,4.0,0.0,0.0,1.0,4.0,52.0,0.0,,,,,,,,,,
1.0,PHI,FS,J.Mills,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,PHI,ILB,J.Hicks,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,
1.0,PHI,DE,T.Jernigan,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,WAS,RB,R.Kelley,,,,,,,,,,0.0,30.0,0.0,0.0,,,,,,,,,,,,,,
1.0,WAS,WR,R.Grant,,,,,,,,,,0.0,,,,0.0,4.0,61.0,0.0,,,,,,,,,,
1.0,PHI,LB,N.Bradham,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,WAS,P,T.Way,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,PHI,WR,T.Smith,,,,,,,,,,0.0,,,,0.0,1.0,30.0,0.0,,,,,,,,,,
1.0,PHI,QB,C.Wentz,,,,,,,,,,0.0,6.0,0.0,0.0,,,,,,307.0,1.0,1.0,2.0,1.0,,,,
1.0,WAS,DB,J.Norman,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,WAS,LB,P.Smith,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,WAS,DEF,M.Ioannidis,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,PHI,WR,N.Agholor,,,,,,,,,,0.0,,,,1.0,6.0,86.0,0.0,,,,,,,,,,
1.0,WAS,WR,J.Crowder,,,,,,,,,,0.0,,,,0.0,3.0,14.0,0.0,,,,,,1.0,,,,
1.0,PHI,DB,R.McLeod,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,PHI,DE,V.Curry,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,PHI,FS,M.Jenkins,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,WAS,TE,V.Davis,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,WAS,OG,B.Scherff,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,PHI,DE,F.Cox,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,
1.0,PHI,RB,D.Sproles,,,,,,,,,,0.0,2.0,0.0,0.0,0.0,5.0,43.0,0.0,,,,,,,,,,
1.0,PHI,T,J.Peters,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,WAS,ILB,M.Foster,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,
1.0,WAS,CB,K.Fuller,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,PHI,RB,L.Blount,,,,,,,,,,0.0,46.0,0.0,0.0,1.0,1.0,1.0,0.0,,,,,,,,,,
1.0,WAS,DT,T.McClain,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,PHI,RB,W.Smallwood,,,,,,,,,,0.0,4.0,0.0,0.0,0.0,1.0,5.0,0.0,,,,,,,,,,
1.0,WAS,TE,J.Reed,,,,,,,,,,0.0,,,,0.0,5.0,36.0,0.0,,,,,,,,,,
1.0,PHI,CB,R.Darby,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,WAS,CB,D.Everett,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,WAS,LB,Z.Brown,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,WAS,DEF,J.Allen,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,PHI,TE,T.Burton,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,
1.0,PHI,P,D.Jones,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,PHI,TE,Z.Ertz,,,,,,,,,,0.0,,,,0.0,8.0,93.0,0.0,,,,,,,,,,
1.0,WAS,DB,D.Swearinger,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,PHI,TE,B.Celek,,,,,,,,,,0.0,,,,0.0,1.0,11.0,0.0,,,,,,,,,,
1.0,PHI,,N.Goode,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,PHI,ILB,M.Kendricks,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,PHI,DEF,D.Barnett,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,PHI,DB,P.Robinson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,PHI,WR,A.Jeffery,,,,,,,,,,0.0,,,,0.0,3.0,38.0,1.0,,,,,,,,,,
1.0,WAS,DT,S.McGee,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,WAS,OLB,R.Kerrigan,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,WAS,K,D.Hopkins,,,,,,,,,,0.0,,,,,,,,2.0,,,,,,33.0,,,
1.0,WAS,,J.Galette,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,PHI,FS,C.Graham,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,PHI,DT,D.Vaeao,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,WAS,WR,R.Anderson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,WAS,WR,B.Quick,,,,,,,,,,0.0,,,,0.0,1.0,11.0,0.0,,,,,,,,,,
1.0,PHI,DB,J.Watkins,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,PHI,DE,C.Long,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,WAS,OLB,M.Spaight,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,PHI,DEF,M.Hollins,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,PHI,ILB,J.Walker,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,WAS,T,T.Williams,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,PHI,OLB,K.Grugier-Hill,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,IND,P,R.Sanchez,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,IND,DE,H.Anderson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,LA,RB,T.Gurley,,,,,,,,,,0.0,40.0,1.0,0.0,0.0,5.0,56.0,0.0,,,,,,0.0,,,,
1.0,LA,QB,J.Goff,,,,,,,,,,0.0,2.0,0.0,0.0,,,,,,306.0,0.0,0.0,1.0,,,,,
1.0,IND,,R.Melvin,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,LA,WR,S.Watkins,,,,,,,,,,0.0,,,,0.0,5.0,58.0,0.0,,,,,,,,,,
1.0,LA,WR,R.Woods,,,,,,,,,,0.0,,,,0.0,3.0,53.0,0.0,,,,,,,,,,
1.0,LA,TE,T.Higbee,,,,,,,,,,0.0,,,,0.0,2.0,17.0,0.0,,,,,,,,,,
1.0,LA,WR,C.Kupp,,,,,,,,,,0.0,,,,1.0,4.0,76.0,0.0,,,,,,,,,,
1.0,LA,K,G.Zuerlein,,,,,,,,,,0.0,,,,,,,,5.0,,,,,,129.0,,,
1.0,IND,RB,F.Gore,,,,,,,,,,0.0,42.0,0.0,0.0,0.0,1.0,10.0,0.0,,,,,,,,,,
1.0,LA,SS,M.Alexander,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,LA,DT,M.Brockers,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,LA,DT,T.Walker,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,IND,QB,S.Tolzien,,,,,,,,,,0.0,2.0,0.0,0.0,,,,,,128.0,0.0,2.0,0.0,0.0,,,,
1.0,LA,CB,T.Johnson,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,
1.0,IND,WR,T.Hilton,,,,,,,,,,0.0,,,,0.0,3.0,57.0,0.0,,,,,,1.0,,,,
1.0,LA,OLB,M.Barron,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,LA,DT,E.Westbrooks,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,LA,OLB,C.Barwin,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,IND,TE,J.Doyle,,,,,,,,,,0.0,,,,0.0,2.0,41.0,0.0,,,,,,,,,,
1.0,LA,OLB,A.Ogletree,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,IND,OT,D.Good,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,IND,RB,M.Mack,,,,,,,,,,0.0,24.0,1.0,0.0,0.0,1.0,21.0,0.0,,,,,,0.0,,,,
1.0,LA,CB,L.Joyner,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,IND,WR,D.Moncrief,,,,,,,,,,0.0,,,,0.0,1.0,50.0,0.0,,,,,,,,,,
1.0,IND,K,A.Vinatieri,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,20.0,,,
1.0,IND,NT,A.Woods,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,IND,DT,J.Hankins,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,IND,CB,D.Butler,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,IND,LB,J.Bostic,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,LA,WR,T.Austin,,,,,,,,,,0.0,11.0,0.0,0.0,0.0,1.0,7.0,0.0,,,,,,1.0,,,,
1.0,LA,OT,R.Havenstein,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,LA,P,J.Hekker,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,IND,DEF,C.Milton,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,IND,WR,Q.Bray,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,LA,DEF,B.Countess,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,LA,DEF,S.Ebukam,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,LA,T,A.Whitworth,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,LA,,J.Sullivan,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,IND,FS,T.Green,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,LA,DEF,T.Smart,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,IND,WR,K.Aiken,,,,,,,,,,0.0,,,,0.0,1.0,3.0,0.0,,,,,,,,,,
1.0,IND,OLB,J.Simon,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,IND,DB,M.Farley,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,LA,WR,G.Everett,,,,,,,,,,0.0,,,,0.0,1.0,39.0,0.0,,,,,,,,,,
1.0,IND,DT,H.Ridgeway,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,LA,DE,R.Quinn,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,IND,RB,R.Turbin,,,,,,,,,,0.0,7.0,0.0,0.0,0.0,1.0,-4.0,0.0,,,,,,,,,,
1.0,IND,DEF,K.Moore,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,IND,DEF,M.Hooker,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,IND,DEF,N.Hairston,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,LA,CB,K.Webster,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,LA,TE,D.Carrier,,,,,,,,,,0.0,,,,0.0,1.0,12.0,0.0,,,,,,,,,,
1.0,IND,,J.George,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,
1.0,IND,DE,J.Sheard,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,LA,DEF,D.Hatfield,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,LA,DE,M.Longacre,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,IND,DE,M.Hunt,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,LA,DEF,M.Fox,,,,,,,,,,0.0,,,,,,,,,,,,,,,,1.0,
1.0,LA,DB,N.Robey,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,LA,OLB,C.Littleton,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,IND,ILB,A.Morrison,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,LA,RB,M.Brown,,,,,,,,,,0.0,16.0,1.0,0.0,,,,,,,,,,,,,,
1.0,LA,DEF,J.Reynolds,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,LA,DEF,J.Johnson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,IND,QB,J.Brissett,,,,,,,,,,0.0,,,,,,,,,51.0,0.0,0.0,0.0,0.0,,,,
1.0,LA,ILB,B.Hager,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,LA,WR,P.Cooper,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,IND,DE,B.Mingo,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,IND,DEF,Q.Wilson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,IND,,M.Hazel,,,,,,,,,,0.0,,,,0.0,1.0,1.0,0.0,,,,,,,,,,
1.0,LA,RB,J.Davis,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,
1.0,LA,QB,S.Mannion,,,,,,,,,,0.0,-7.0,0.0,0.0,,,,,,12.0,0.0,0.0,0.0,,,,,
1.0,GB,DB,K.Brice,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,SEA,WR,T.Lockett,,,,,,,,,,0.0,,,,0.0,1.0,8.0,0.0,,,,,,,,,,
1.0,GB,K,M.Crosby,,,,,,,,,,0.0,,,,,,,,2.0,,,,,,40.0,,,
1.0,SEA,QB,R.Wilson,,,,,,,,,,0.0,40.0,0.0,0.0,,,,,,158.0,0.0,0.0,0.0,1.0,,,,
1.0,SEA,TE,J.Graham,,,,,,,,,,0.0,,,,0.0,3.0,8.0,0.0,,,,,,,,,,
1.0,GB,CB,D.House,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,GB,SS,M.Burnett,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,SEA,WR,D.Baldwin,,,,,,,,,,0.0,-3.0,0.0,0.0,0.0,4.0,63.0,0.0,,,,,,,,,,
1.0,GB,OLB,N.Perry,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,SEA,,N.Thorpe,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,GB,WR,T.Davis,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,SEA,P,J.Ryan,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,SEA,CB,J.Lane,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,SEA,MLB,B.Wagner,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,GB,QB,A.Rodgers,,,,,,,,,,0.0,21.0,0.0,0.0,,,,,,311.0,0.0,1.0,1.0,0.0,,,,
1.0,GB,WR,J.Nelson,,,,,,,,,,0.0,,,,1.0,7.0,79.0,0.0,,,,,,,,,,
1.0,GB,WR,R.Cobb,,,,,,,,,,0.0,,,,0.0,9.0,85.0,0.0,,,,,,,,,,
1.0,SEA,FS,E.Thomas,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,GB,TE,M.Bennett,,,,,,,,,,0.0,,,,0.0,3.0,43.0,0.0,,,,,,,,,,
1.0,SEA,DEF,S.Griffin,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,SEA,DE,C.Avril,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,SEA,DEF,N.Jones,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,GB,TE,L.Kendricks,,,,,,,,,,0.0,,,,0.0,2.0,18.0,0.0,,,,,,,,,,
1.0,GB,CB,D.Randall,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,GB,CB,Q.Rollins,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,SEA,RB,E.Lacy,,,,,,,,,,0.0,3.0,0.0,0.0,,,,,,,,,,,,,,
1.0,GB,DE,M.Daniels,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,GB,NT,K.Clark,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,SEA,DB,T.McEvoy,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,SEA,OLB,K.Wright,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,GB,WR,T.Montgomery,,,,,,,,,,0.0,54.0,1.0,0.0,0.0,4.0,39.0,0.0,,,,,,,,,,
1.0,SEA,DE,S.Richardson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,SEA,CB,R.Sherman,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,SEA,LB,T.Garvin,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,GB,RB,J.Williams,,,,,,,,,,0.0,9.0,0.0,0.0,,,,,,,,,,,,,,
1.0,GB,WR,D.Adams,,,,,,,,,,0.0,,,,0.0,3.0,47.0,0.0,,,,,,,,,,
1.0,GB,P,J.Vogel,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,GB,ILB,J.Ryan,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,GB,ILB,B.Martinez,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,SEA,RB,C.Prosise,,,,,,,,,,0.0,11.0,0.0,0.0,,,,,,,,,,,,,,
1.0,SEA,LB,D.Alexander,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,SEA,DE,M.Bennett,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,GB,DB,M.Evans,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,SEA,WR,P.Richardson,,,,,,,,,,0.0,,,,0.0,4.0,59.0,0.0,,,,,,,,,,
1.0,SEA,RB,C.Carson,,,,,,,,,,0.0,39.0,0.0,0.0,0.0,1.0,10.0,0.0,,,,,,,,,,
1.0,GB,ILB,C.Matthews,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,SEA,TE,L.Willson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,SEA,DT,J.Reed,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,SEA,RB,T.Madden,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,GB,OLB,A.Brooks,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,SEA,DE,F.Clark,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,SEA,SS,K.Chancellor,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,GB,FS,H.Clinton-Dix,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,SEA,K,B.Walsh,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,95.0,,,
1.0,GB,,J.Evans,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,SEA,OLB,D.Bass,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,SEA,DE,M.Smith,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,GB,C,C.Linsley,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,
1.0,GB,OLB,K.Fackrell,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,
1.0,SEA,OG,J.Britt,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,GB,DEF,J.Jones,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,SEA,TE,N.Vannett,,,,,,,,,,0.0,,,,0.0,1.0,10.0,0.0,,,,,,,,,,
1.0,SEA,CB,J.Coleman,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,SEA,WR,A.Darboh,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,SF,P,B.Pinion,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,CAR,RB,J.Stewart,,,,,,,,,,0.0,65.0,0.0,0.0,1.0,2.0,17.0,0.0,,,,,,0.0,,,,
1.0,SF,DE,A.Armstead,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,SF,DEF,R.Foster,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1.0,CAR,QB,C.Newton,,,,,,,,,,0.0,3.0,0.0,0.0,,,,,,171.0,0.0,1.0,2.0,0.0,,,,
1.0,CAR,RB,C.McCaffrey,,,,,,,,,,0.0,47.0,0.0,0.0,0.0,5.0,38.0,0.0,,,,,,1.0,,,,
