week,team,position,player,team_defense_frec,team_defense_safe,team_puntret_tds,team_points_allowed,team_kickret_tds,team_defense_tds,team_defense_int,team_defense_sk,team_defense_two_pt_return,defense_two_pt_return,kicking_fgm_yds,kicking_xpmade,passing_yds,passing_twoptm,passing_ints,passing_tds,receiving_rec,receiving_yds,receiving_tds,receiving_twoptm,rushing_yds,rushing_tds,rushing_twoptm,fumbles_lost,defense_fgblk,fumbles_rec_tds,defense_xpblk,defense_puntblk,defense_safe
8.0,PHI,ILB,J.Walker,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,SF,TE,G.Celek,,,,,,,,,,0.0,,,,,,,1.0,24.0,0.0,0.0,,,,,,,,,
8.0,PHI,FS,J.Mills,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,SF,WR,M.Breida,,,,,,,,,,0.0,,,,,,,4.0,39.0,1.0,0.0,17.0,0.0,0.0,,,,,,
8.0,PHI,DEF,D.Barnett,,,,,,,,,,0.0,,,,,,,,,,,,,,,1.0,,,,
8.0,PHI,FS,M.Jenkins,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,SF,P,B.Pinion,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,SF,DT,L.Douzable,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,PHI,RB,L.Blount,,,,,,,,,,0.0,,,,,,,1.0,4.0,0.0,0.0,48.0,1.0,0.0,,,,,,
8.0,SF,DEF,S.Thomas,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,SF,MLB,B.Coyle,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,SF,SS,J.Ward,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,PHI,WR,N.Agholor,,,,,,,,,,0.0,,,,,,,3.0,26.0,0.0,0.0,,,,,,,,,
8.0,PHI,QB,C.Wentz,,,,,,,,,,0.0,,,211.0,1.0,1.0,2.0,,,,,7.0,0.0,0.0,,,,,,
8.0,SF,DEF,A.Witherspoon,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,PHI,WR,T.Smith,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,PHI,T,L.Johnson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,SF,DE,D.Buckner,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,PHI,P,D.Jones,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,PHI,DE,V.Curry,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,SF,WR,M.Goodwin,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,PHI,DB,J.Watkins,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,PHI,RB,K.Barner,,,,,,,,,,0.0,,,,,,,2.0,11.0,0.0,0.0,,,,,,,,,
8.0,SF,CB,D.Johnson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,PHI,WR,A.Jeffery,,,,,,,,,,0.0,,,,,,,2.0,62.0,1.0,1.0,,,,,,,,,
8.0,SF,FS,E.Reid,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,PHI,TE,Z.Ertz,,,,,,,,,,0.0,,,,,,,4.0,34.0,1.0,0.0,,,,,,,,,
8.0,PHI,TE,T.Burton,,,,,,,,,,0.0,,,,,,,2.0,21.0,0.0,0.0,,,,,,,,,
8.0,SF,DT,T.McDaniel,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,PHI,RB,C.Clement,,,,,,,,,,0.0,,,,,,,,,,,54.0,0.0,0.0,,,,,,
8.0,SF,SS,J.Tartt,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,SF,DT,E.Mitchell,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,PHI,,N.Goode,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,SF,WR,T.Taylor,,,,,,,,,,0.0,,,,,,,3.0,33.0,0.0,0.0,,,,,,,,,
8.0,PHI,DB,P.Robinson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,SF,DE,D Jones,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,SF,CB,R.Robinson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,SF,FB,K.Juszczyk,,,,,,,,,,0.0,,,,,,,,,,,12.0,0.0,0.0,,,,,,
8.0,PHI,DB,R.McLeod,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,SF,WR,P.Garcon,,,,,,,,,,0.0,,,,,,,2.0,17.0,0.0,0.0,,,,,,,,,
8.0,SF,T,J.Staley,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,SF,WR,A.Robinson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,PHI,WR,M.Hollins,,,,,,,,,,0.0,,,,,,,2.0,30.0,0.0,0.0,,,,,,,,,
8.0,SF,OLB,R.Armstrong,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,SF,DEF,A.Colbert,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,PHI,OLB,B.Graham,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,PHI,DT,D.Vaeao,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,SF,WR,K.Bourne,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,SF,OLB,E.Harold,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,PHI,OT,H.Vaitai,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,PHI,RB,W.Smallwood,,,,,,,,,,0.0,,,,,,,1.0,9.0,0.0,0.0,5.0,0.0,0.0,,,,,,
8.0,PHI,DE,T.Jernigan,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,SF,LB,D.Watson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,PHI,DE,C.Long,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,SF,WR,G.Kittle,,,,,,,,,,0.0,,,,,,,2.0,22.0,0.0,0.0,,,,,,,,,
8.0,SF,,R.Gould,,,,,,,,,,0.0,50.0,1.0,,,,,,,,,,,,,,,,,
8.0,PHI,FS,C.Graham,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,SF,WR,C.Hikutini,,,,,,,,,,0.0,,,,,,,1.0,10.0,0.0,0.0,,,,,,,,,
8.0,PHI,TE,B.Celek,,,,,,,,,,0.0,,,,,,,1.0,14.0,0.0,0.0,,,,,,,,,
8.0,SF,G,Z.Beadles,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,PHI,,D.McDougle,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,PHI,WR,R.Douglas,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,SF,DB,L.Hall,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,PHI,QB,N.Foles,,,,,,,,,,0.0,,,,,,,,,,,-2.0,0.0,0.0,,,,,,
8.0,CAR,K,G.Gano,,,,,,,,,,0.0,28.0,2.0,,,,,,,,,,,,,,,,,
8.0,TB,WR,B.Reedy,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,CAR,CB,K.Seymour,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,CAR,DE,Ch.Johnson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,CAR,SS,M.Adams,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,
8.0,TB,RB,D.Martin,,,,,,,,,,0.0,,,,,,,1.0,4.0,0.0,0.0,71.0,0.0,0.0,,,,,,
8.0,CAR,CB,J.Bradberry,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,TB,WR,D.Jackson,,,,,,,,,,0.0,,,,,,,3.0,37.0,0.0,0.0,,,,,,,,,
8.0,TB,QB,J.Winston,,,,,,,,,,0.0,,,210.0,0.0,2.0,0.0,,,,,13.0,0.0,0.0,1.0,,,,,
8.0,TB,SS,K.Tandy,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,TB,P,B.Anger,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,CAR,WR,K.Clay,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,TB,DE,C.Baker,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,CAR,QB,C.Newton,,,,,,,,,,0.0,,,154.0,0.0,1.0,1.0,,,,,44.0,0.0,0.0,,,,,,
8.0,TB,DEF,J.Elliott,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,CAR,WR,C.McCaffrey,,,,,,,,,,0.0,,,,,,,5.0,49.0,0.0,0.0,3.0,0.0,0.0,,,,,,
8.0,CAR,WR,K.Benjamin,,,,,,,,,,0.0,,,,,,,3.0,39.0,1.0,0.0,,,,,,,,,
8.0,TB,CB,V.Hargreaves III,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,CAR,P,M.Palardy,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,TB,TE,C.Brate,,,,,,,,,,0.0,,,,,,,4.0,64.0,0.0,0.0,,,,,,,,,
8.0,CAR,FS,K.Coleman,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,
8.0,TB,WR,A.Humphries,,,,,,,,,,0.0,,,,,,,4.0,26.0,0.0,0.0,,,,,,,,,
8.0,CAR,MLB,L.Kuechly,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,
8.0,TB,WR,M.Evans,,,,,,,,,,0.0,,,,,,,5.0,60.0,0.0,0.0,,,,,,,,,
8.0,TB,,C.Lynch,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,CAR,RB,J.Stewart,,,,,,,,,,0.0,,,,,,,,,,,34.0,1.0,0.0,,,,,,
8.0,TB,DE,W.Gholston,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,TB,,R.Russell,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,TB,DT,G.McCoy,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,TB,MLB,K.Alexander,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,TB,DEF,K.Beckwith,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,TB,OLB,L.David,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,TB,SS,C.Conte,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,TB,CB,R.Smith,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,CAR,WR,R.Shepard,,,,,,,,,,0.0,,,,,,,1.0,14.0,0.0,0.0,,,,,,,,,
8.0,CAR,WR,D.Funchess,,,,,,,,,,0.0,,,,,,,2.0,11.0,0.0,0.0,,,,,,,,,
8.0,CAR,WR,C.Samuel,,,,,,,,,,0.0,,,,,,,2.0,15.0,0.0,0.0,11.0,0.0,0.0,,,,,,
8.0,CAR,TE,E.Dickson,,,,,,,,,,0.0,,,,,,,4.0,24.0,0.0,0.0,,,,,,,,,
8.0,TB,DEF,J.Evans,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,CAR,RB,C.Artis-Payne,,,,,,,,,,0.0,,,,,,,1.0,2.0,0.0,0.0,8.0,0.0,0.0,,,,,,
8.0,TB,OG,J.Sweezy,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,CAR,,K.Love,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,CAR,OLB,T.Davis,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,TB,,J.Rodgers,,,,,,,,,,0.0,,,,,,,1.0,-5.0,0.0,0.0,1.0,0.0,0.0,,,,,,
8.0,TB,DEF,P.Barber,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,TB,WR,C.Godwin,,,,,,,,,,0.0,,,,,,,1.0,8.0,0.0,0.0,,,,,,,,,
8.0,CAR,CB,D.Worley,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,TB,SS,T.Ward,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,CAR,OLB,A.Gachkar,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,TB,WR,O.Howard,,,,,,,,,,0.0,,,,,,,2.0,16.0,0.0,0.0,,,,,,,,,
8.0,CAR,,W.Horton,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,CAR,CB,C.Munnerlyn,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,TB,OT,D.Smith,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,TB,T,D.Dotson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,TB,OG,E.Smith,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,CAR,OLB,J.Peppers,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,TB,DT,C.McDonald,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,CAR,G,T.Turner,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,CAR,DT,K.Short,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,TB,OLB,D.Bond,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,CAR,DE,M.Addison,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,TB,K,P.Murray,,,,,,,,,,0.0,41.0,0.0,,,,,,,,,,,,,,,,,
8.0,CAR,OLB,S.Thompson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,CAR,,B.Jacobs,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,TB,DE,R.Ayers Jr.,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,TB,OLB,A.Glanton,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,SEA,K,B.Walsh,,,,,,,,,,0.0,42.0,5.0,,,,,,,,,,,,,,,,,
8.0,HOU,RB,L.Miller,,,,,,,,,,0.0,,,,,,,3.0,19.0,1.0,0.0,54.0,1.0,0.0,,,,,,
8.0,SEA,DE,F.Clark,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,SEA,OLB,K.Wright,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,HOU,QB,D.Watson,,,,,,,,,,0.0,,,402.0,0.0,3.0,4.0,,,,,67.0,0.0,0.0,,,,,,
8.0,HOU,WR,B.Ellington,,,,,,,,,,0.0,,,,,,,1.0,13.0,0.0,0.0,,,,,,,,,
8.0,SEA,FS,E.Thomas,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,SEA,DE,M.Bennett,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,SEA,MLB,B.Wagner,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,HOU,WR,W.Fuller V,,,,,,,,,,0.0,,,,,,,5.0,125.0,2.0,0.0,,,,,,,,,
8.0,HOU,K,K.Fairbairn,,,,,,,,,,0.0,31.0,5.0,,,,,,,,,,,,,,,,,
8.0,SEA,WR,T.Lockett,,,,,,,,,,0.0,,,,,,,6.0,121.0,0.0,0.0,-2.0,0.0,0.0,,,,,,
8.0,HOU,DB,C.Moore,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,SEA,G,M.Tobin,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,HOU,LB,B.Scarlett,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,SEA,QB,R.Wilson,,,,,,,,,,0.0,,,452.0,0.0,1.0,4.0,,,,,30.0,0.0,0.0,0.0,,,,,
8.0,SEA,WR,D.Baldwin,,,,,,,,,,0.0,,,,,,,6.0,54.0,0.0,0.0,,,,,,,,,
8.0,SEA,RB,J.McKissic,,,,,,,,,,0.0,,,,,,,1.0,6.0,0.0,0.0,6.0,0.0,0.0,,,,,,
8.0,HOU,NT,D.Reader,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,SEA,RB,T.Madden,,,,,,,,,,0.0,,,,,,,1.0,66.0,0.0,0.0,,,,,,,,,
8.0,SEA,P,J.Ryan,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,SEA,CB,R.Sherman,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,HOU,WR,D.Hopkins,,,,,,,,,,0.0,,,,,,,8.0,224.0,1.0,0.0,,,,,,,,,
8.0,HOU,WR,C.Thompson,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,
8.0,SEA,DEF,S.Griffin,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,SEA,DEF,N.Jones,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,SEA,SS,K.Chancellor,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,SEA,CB,J.Lane,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,HOU,CB,J.Joseph,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,HOU,FS,A.Hal,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,SEA,RB,E.Lacy,,,,,,,,,,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,,
8.0,HOU,CB,K.Jackson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,HOU,DT,C.Covington,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,SEA,TE,L.Willson,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,
8.0,HOU,OLB,J.Clowney,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,HOU,DEF,Z.Cunningham,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,SEA,WR,P.Richardson,,,,,,,,,,0.0,,,,,,,6.0,105.0,2.0,0.0,,,,,,,,,
8.0,HOU,RB,A.Blue,,,,,,,,,,0.0,,,,,,,,,,,21.0,0.0,0.0,,,,,,
8.0,SEA,DT,J.Reed,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,HOU,RB,J.Todman,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,HOU,P,S.Lechler,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,SEA,FS,B.McDougald,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,HOU,CB,M.Williams,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,HOU,TE,S.Anderson,,,,,,,,,,0.0,,,,,,,1.0,11.0,0.0,0.0,,,,,,,,,
8.0,SEA,DE,M.Smith,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,HOU,DB,E.Pleasant,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,HOU,ILB,B.McKinney,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,SEA,DB,T.McEvoy,,,,,,,,,,0.0,,,,,,,1.0,53.0,0.0,0.0,,,,,,,,,
8.0,HOU,CB,K.Johnson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,SEA,LB,D.Alexander,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,SEA,ILB,M.Wilhoite,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,HOU,FS,K.Drummond,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,HOU,OLB,B.Heeney,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,SEA,RB,T.Rawls,,,,,,,,,,0.0,,,,,,,,,,,-1.0,0.0,0.0,,,,,,
8.0,SEA,OG,G.Ifedi,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,HOU,OLB,L.Houston,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,SEA,DE,D.Freeney,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,SEA,DE,S.Richardson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,HOU,DEF,U.Kamalu,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,SEA,,T.Ott,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,HOU,C,N.Martin,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,HOU,TE,R.Griffin,,,,,,,,,,0.0,,,,,,,1.0,10.0,0.0,0.0,,,,,,,,,
8.0,SEA,TE,J.Graham,,,,,,,,,,0.0,,,,,,,4.0,39.0,2.0,0.0,,,,,,,,,
8.0,SEA,,N.Thorpe,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,HOU,T,D.Brown,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,SEA,CB,J.Coleman,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,HOU,FS,M.Gilchrist,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,SEA,TE,N.Vannett,,,,,,,,,,0.0,,,,,,,1.0,8.0,0.0,0.0,,,,,,,,,
8.0,SEA,OG,R.Odhiambo,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,WAS,K,N.Rose,,,,,,,,,,0.0,80.0,1.0,,,,,,,,,,,,,,,,,
8.0,DAL,RB,E.Elliott,,,,,,,,,,0.0,,,,,,,1.0,4.0,0.0,0.0,150.0,2.0,0.0,1.0,,,,,
8.0,WAS,DEF,M.Ioannidis,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,WAS,DB,J.Norman,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,
8.0,WAS,QB,K.Cousins,,,,,,,,,,0.0,,,263.0,0.0,1.0,1.0,,,,,0.0,0.0,0.0,1.0,,,,,
8.0,DAL,DE,D.Lawrence,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,
8.0,WAS,RB,R.Kelley,,,,,,,,,,0.0,,,,,,,,,,,19.0,1.0,0.0,,,,,,
8.0,WAS,WR,J.Crowder,,,,,,,,,,0.0,,,,,,,9.0,123.0,0.0,0.0,12.0,0.0,0.0,0.0,,,,,
8.0,DAL,CB,A.Brown,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,DAL,CB,O.Scandrick,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,WAS,WR,R.Grant,,,,,,,,,,0.0,,,,,,,5.0,38.0,0.0,0.0,,,,,,,,,
8.0,DAL,T,T.Smith,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,WAS,DEF,M.Nicholson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,DAL,TE,J.Witten,,,,,,,,,,0.0,,,,,,,3.0,31.0,0.0,0.0,,,,,,,,,
8.0,DAL,QB,D.Prescott,,,,,,,,,,0.0,,,143.0,0.0,0.0,0.0,,,,,16.0,0.0,0.0,,,,,,
8.0,DAL,TE,G.Swaim,,,,,,,,,,0.0,,,,,,,1.0,18.0,0.0,0.0,,,,,,,,,
8.0,WAS,LB,Z.Brown,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,WAS,ILB,W.Compton,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,WAS,DT,T.McClain,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,DAL,WR,T.Williams,,,,,,,,,,0.0,,,,,,,2.0,36.0,0.0,0.0,,,,,,,,,
8.0,DAL,K,M.Nugent,,,,,,,,,,0.0,148.0,3.0,,,,,,,,,,,,,,,,,
8.0,DAL,DT,T.Crawford,,,,,,,,,,0.0,,,,,,,,,,,,,,,1.0,,,,
8.0,DAL,DT,D.Irving,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,WAS,TE,V.Davis,,,,,,,,,,0.0,,,,,,,2.0,20.0,0.0,0.0,,,,,,,,,
8.0,DAL,MLB,A.Hitchens,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,DAL,ILB,D.Wilson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,DAL,DEF,X.Woods,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,DAL,OLB,S.Lee,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,DAL,SS,J.Heath,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,DAL,WR,D.Bryant,,,,,,,,,,0.0,,,,,,,4.0,39.0,0.0,0.0,,,,,,,,,
8.0,WAS,CB,Q.Dunbar,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,WAS,DB,D.Swearinger,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,WAS,OLB,R.Kerrigan,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,WAS,OLB,M.Spaight,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,WAS,DE,E.Hood,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,WAS,,J.Galette,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,WAS,CB,K.Fuller,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,DAL,OG,J.Cooper,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,DAL,DEF,J.Smith,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,WAS,RB,C.Thompson,,,,,,,,,,0.0,,,,,,,8.0,76.0,0.0,0.0,18.0,0.0,0.0,1.0,,,,,
8.0,DAL,FS,B.Jones,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,WAS,TE,J.Reed,,,,,,,,,,0.0,,,,,,,1.0,5.0,0.0,0.0,,,,,,,,,
8.0,DAL,DT,M.Collins,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,WAS,WR,T.Pryor,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,DAL,OG,L.Collins,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,WAS,LB,P.Smith,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,DAL,RB,A.Morris,,,,,,,,,,0.0,,,,,,,,,,,3.0,0.0,0.0,,,,,,
8.0,DAL,WR,B.Butler,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,DAL,P,C.Jones,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,DAL,,R.Ash,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,DAL,DEF,B.Price,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,WAS,T,M.Moses,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,WAS,P,T.Way,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,WAS,DE,A.Lanier,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,WAS,DEF,C.Roullier,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
8.0,DAL,WR,C.Beasley,,,,,,,,,,0.0,,,,,,,2.0,8.0,0.0,0.0,,,,,,,,,
