week,team,position,player,team_defense_frec,team_defense_safe,team_puntret_tds,team_points_allowed,team_kickret_tds,team_defense_tds,team_defense_int,team_defense_sk,team_defense_two_pt_return,defense_two_pt_return,kicking_fgm_yds,kicking_xpmade,receiving_rec,rushing_yds,receiving_yds,receiving_tds,rushing_tds,receiving_twoptm,rushing_twoptm,passing_yds,passing_twoptm,passing_ints,passing_tds,fumbles_lost
2.0,MIN,MLB,E.Kendricks,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,MIN,CB,X.Rhodes,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,MIN,DE,B.Robison,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,MIN,SS,A.Sendejo,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,PIT,WR,M.Bryant,,,,,,,,,,0.0,,,3.0,7.0,91.0,1.0,0.0,0.0,0.0,,,,,
2.0,PIT,RB,J.Conner,,,,,,,,,,0.0,,,,9.0,,,0.0,,0.0,,,,,
2.0,MIN,DEF,B.Gedeon,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,PIT,TE,J.James,,,,,,,,,,0.0,,,4.0,,27.0,0.0,,0.0,,,,,,
2.0,PIT,K,C.Boswell,,,,,,,,,,0.0,155.0,2.0,,,,,,,,,,,,
2.0,MIN,WR,S.Diggs,,,,,,,,,,0.0,,,2.0,4.0,27.0,0.0,0.0,0.0,0.0,,,,,
2.0,PIT,T,A.Villanueva,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,MIN,DE,E.Griffen,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,MIN,DT,T.Johnson,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,PIT,WR,J.Smith-Schuster,,,,,,,,,,0.0,,,3.0,,16.0,1.0,,0.0,,,,,,
2.0,PIT,DEF,M.Hilton,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,MIN,WR,J.Wright,,,,,,,,,,0.0,,,1.0,,9.0,0.0,,0.0,,,,,,
2.0,MIN,RB,L.Murray,,,,,,,,,,0.0,,,,6.0,,,0.0,,0.0,,,,,
2.0,PIT,OLB,B.Dupree,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,MIN,TE,K.Rudolph,,,,,,,,,,0.0,,,4.0,,45.0,0.0,,0.0,,,,,,
2.0,PIT,CB,J.Haden,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,MIN,TE,D.Morgan,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,MIN,DE,D.Hunter,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,PIT,OLB,T.Matakevich,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,MIN,CB,M.Sherels,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,PIT,FS,M.Mitchell,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,PIT,CB,A.Burns,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2.0,PIT,LB,A.Chickillo,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,MIN,CB,M.Alexander,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,MIN,OLB,A.Barr,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,MIN,CB,T.Newman,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,PIT,FB,R.Nix,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,MIN,TE,B.Bell,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,MIN,RB,C.Ham,,,,,,,,,,0.0,,,,1.0,,,1.0,,0.0,,,,,
2.0,MIN,WR,L.Treadwell,,,,,,,,,,0.0,,,3.0,,33.0,0.0,,0.0,,,,,,
2.0,PIT,DT,L.Walton,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,PIT,CB,W.Gay,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,PIT,LS,K.Canaday,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,MIN,C,J.Berger,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,MIN,OLB,K.Brothers,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,MIN,T,M.Remmers,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,CHI,K,C.Barth,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,
2.0,TB,QB,J.Winston,,,,,,,,,,0.0,,,,3.0,,,0.0,,0.0,204.0,0.0,0.0,1.0,
2.0,CHI,LB,D.Trevathan,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,TB,WR,O.Howard,,,,,,,,,,0.0,,,1.0,,17.0,0.0,,0.0,,,,,,
2.0,CHI,ILB,N.Kwiatkoski,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,TB,,J.Rodgers,,,,,,,,,,0.0,,,,67.0,,,1.0,,0.0,,,,,
2.0,CHI,DE,M.Unrein,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,TB,WR,M.Evans,,,,,,,,,,0.0,,,7.0,,93.0,1.0,,0.0,,,,,,
2.0,CHI,SS,Q.Demps,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,CHI,OLB,L.Floyd,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2.0,TB,WR,D.Jackson,,,,,,,,,,0.0,,,3.0,,39.0,0.0,,0.0,,,,,,
2.0,CHI,DB,M.Cooper,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,TB,TE,A.Cross,,,,,,,,,,0.0,,,1.0,,6.0,0.0,,0.0,,,,,,
2.0,CHI,OLB,S.Acho,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,TB,RB,C.Sims III,,,,,,,,,,0.0,,,2.0,2.0,7.0,0.0,0.0,0.0,0.0,,,,,1.0
2.0,CHI,OLB,W.Young,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,TB,WR,C.Godwin,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,TB,K,N.Folk,,,,,,,,,,0.0,115.0,2.0,,,,,,,,,,,,
2.0,TB,DT,G.McCoy,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,TB,DE,W.Gholston,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,CHI,RB,Jo.Howard,,,,,,,,,,0.0,,,,7.0,,,0.0,,0.0,,,,,
2.0,CHI,QB,M.Glennon,,,,,,,,,,0.0,,,,,,,,,,301.0,0.0,2.0,1.0,1.0
2.0,TB,DB,R.McClain,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,CHI,WR,K.Wright,,,,,,,,,,0.0,,,7.0,,69.0,0.0,,0.0,,,,,,
2.0,CHI,WR,T.Cohen,,,,,,,,,,0.0,,,8.0,13.0,55.0,0.0,0.0,0.0,0.0,,,,,1.0
2.0,TB,DB,B.Grimes,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,TB,CB,V.Hargreaves III,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,CHI,WR,J.Bellamy,,,,,,,,,,0.0,,,4.0,,51.0,0.0,,0.0,,,,,,
2.0,TB,OLB,L.David,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2.0,TB,DEF,K.Beckwith,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,CHI,TE,Z.Miller,,,,,,,,,,0.0,,,6.0,,42.0,0.0,,0.0,,,,,,
2.0,TB,SS,C.Conte,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,TB,MLB,K.Alexander,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,CHI,DEF,A.Shaheen,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,CHI,TE,D.Sims,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,CHI,NT,E.Goldman,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,CHI,DEF,E.Jackson,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,CHI,DE,A.Hicks,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,TB,CB,R.Smith,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,TB,P,B.Anger,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,TB,,C.Lynch,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2.0,CHI,WR,T.Gentry,,,,,,,,,,0.0,,,2.0,,27.0,0.0,,0.0,,,,,,
2.0,TB,DE,N.Spence,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,CHI,T,B.Massie,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,TB,,R.Russell,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,CHI,T,C.Leno,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,CHI,ILB,C.Jones,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,TB,SS,K.Tandy,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,CHI,WR,D.Thompson,,,,,,,,,,0.0,,,4.0,,57.0,1.0,,0.0,,,,,,
2.0,TB,OLB,A.Glanton,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,TB,SS,T.Ward,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,TB,DT,C.McDonald,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,CHI,P,P.O'Donnell,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,TB,TE,C.Brate,,,,,,,,,,0.0,,,2.0,,24.0,0.0,,0.0,,,,,,
2.0,CHI,CB,C.LeBlanc,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,CHI,CB,B.Callahan,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,TB,WR,A.Humphries,,,,,,,,,,0.0,,,2.0,,18.0,0.0,,0.0,,,,,,
2.0,CHI,CB,K.Fuller,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,CHI,OLB,P.McPhee,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,CHI,CB,S.McManis,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,TB,WR,B.Reedy,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,CHI,DT,J.Bullard,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,TB,RB,P.Barber,,,,,,,,,,0.0,,,,47.0,,,0.0,,0.0,,,,,
2.0,CHI,OLB,J.Anderson,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,TB,OG,J.Sweezy,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,TB,DEF,J.Evans,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,CHI,,D.Brown,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,TB,DE,C.Baker,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,CHI,DEF,R.Robertson-Harris,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,TB,QB,R.Fitzpatrick,,,,,,,,,,0.0,,,,-2.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,
2.0,TB,DE,R.Ayers Jr.,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,MIA,,C.Parkey,,,,,,,,,,0.0,147.0,1.0,,,,,,,,,,,,
2.0,LAC,RB,M.Gordon,,,,,,,,,,0.0,,,7.0,13.0,65.0,0.0,1.0,0.0,0.0,,,,,
2.0,MIA,DEF,C.Allen,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,MIA,LB,K.Alonso,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,MIA,DT,N.Suh,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,MIA,SS,N.Allen,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,LAC,WR,T.Benjamin,,,,,,,,,,0.0,,,1.0,,11.0,0.0,,0.0,,,,,,
2.0,LAC,QB,P.Rivers,,,,,,,,,,0.0,,,,0.0,,,0.0,,0.0,331.0,0.0,0.0,1.0,
2.0,LAC,FB,D.Watt,,,,,,,,,,0.0,,,,0.0,,,0.0,,0.0,,,,,
2.0,LAC,P,D.Kaser,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,MIA,WR,J.Grant,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,LAC,OLB,M.Ingram,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,MIA,RB,J.Ajayi,,,,,,,,,,0.0,,,2.0,122.0,4.0,0.0,0.0,0.0,0.0,,,,,
2.0,MIA,OT,L.Tunsil,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,MIA,QB,J.Cutler,,,,,,,,,,0.0,,,,-1.0,,,0.0,,0.0,230.0,0.0,0.0,1.0,
2.0,MIA,WR,J.Landry,,,,,,,,,,0.0,,,13.0,-7.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.0,LAC,CB,A.Phillips,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,LAC,OLB,H.Pullard,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,LAC,OLB,J.Brown,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,MIA,TE,J.Thomas,,,,,,,,,,0.0,,,3.0,,26.0,0.0,,0.0,,,,,,
2.0,LAC,DEF,D.King,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,LAC,DE,D.Philon,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,LAC,FS,T.Boston,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,MIA,WR,K.Stills,,,,,,,,,,0.0,,,2.0,,37.0,1.0,,0.0,,,,,,
2.0,MIA,WR,D.Parker,,,,,,,,,,0.0,,,4.0,,85.0,0.0,,0.0,,,,,,
2.0,LAC,DE,J.Bosa,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,LAC,DB,C.Hayward,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,MIA,LB,M.Hull,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,LAC,TE,S.McGrath,,,,,,,,,,0.0,,,1.0,,10.0,0.0,,0.0,,,,,,
2.0,MIA,DE,W.Hayes,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,LAC,WR,Ty.Williams,,,,,,,,,,0.0,,,4.0,,54.0,0.0,,0.0,,,,,,
2.0,LAC,TE,H.Henry,,,,,,,,,,0.0,,,7.0,,80.0,0.0,,0.0,,,,,,
2.0,LAC,DEF,M.Davis,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,LAC,OLB,K.Emanuel,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,LAC,DEF,Tr.Williams,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,MIA,P,M.Haack,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,MIA,FS,M.Thomas,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,LAC,WR,K.Allen,,,,,,,,,,0.0,,,9.0,,100.0,0.0,,0.0,,,,,,
2.0,MIA,DE,A.Branch,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,LAC,K,Y.Koo,,,,,,,,,,0.0,41.0,2.0,,,,,,,,,,,,
2.0,LAC,DEF,J.Onwualu,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,MIA,RB,K.Drake,,,,,,,,,,0.0,,,,-3.0,,,0.0,,0.0,,,,,
2.0,LAC,SS,J.Addae,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,LAC,DE,T.Palepoi,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,LAC,RB,B.Oliver,,,,,,,,,,0.0,,,,31.0,,,0.0,,0.0,,,,,
2.0,MIA,SS,R.Jones,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,MIA,DEF,D.Godchaux,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,MIA,DEF,V.Taylor,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,MIA,DT,J.Phillips,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,MIA,CB,X.Howard,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,LAC,TE,A.Gates,,,,,,,,,,0.0,,,2.0,,11.0,1.0,,0.0,,,,,,
2.0,MIA,DB,B.Maxwell,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,MIA,DE,C.Wake,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,MIA,CB,B.McCain,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,LAC,DEF,N.Harris,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,LAC,DE,C.Liuget,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,MIA,LB,J.March-Lillard,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,LAC,DEF,A.Ekeler,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,LAC,DB,D.McCoil,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,LAC,WR,D.Inman,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,MIA,DEF,C.Harris,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,LAC,OT,C.Hairston,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,LAC,,C.McCain,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,LAC,,K.Toomer,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,MIA,T,J.Bushrod,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,NYJ,CB,D.Roberts,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,NYJ,K,C.Catanzaro,,,,,,,,,,0.0,86.0,2.0,,,,,,,,,,,,
2.0,OAK,WR,C.Patterson,,,,,,,,,,0.0,,,1.0,57.0,6.0,0.0,1.0,0.0,0.0,,,,,
2.0,NYJ,WR,C.Peake,,,,,,,,,,0.0,,,1.0,,3.0,0.0,,0.0,,,,,,
2.0,OAK,TE,L.Smith,,,,,,,,,,0.0,,,1.0,,9.0,0.0,,0.0,,,,,,
2.0,NYJ,DE,M.Wilkerson,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,OAK,,M.Lynch,,,,,,,,,,0.0,,,1.0,45.0,4.0,0.0,1.0,0.0,0.0,,,,,
2.0,NYJ,OLB,J.Jenkins,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,NYJ,LB,D.Davis,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,OAK,TE,C.Walford,,,,,,,,,,0.0,,,1.0,,7.0,0.0,,0.0,,,,,,
2.0,OAK,QB,D.Carr,,,,,,,,,,0.0,,,,,,,,,,230.0,0.0,0.0,3.0,
2.0,NYJ,LB,J.Martin,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,OAK,P,M.King,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,OAK,WR,J.Holton,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2.0,NYJ,WR,K.Raymond,,,,,,,,,,0.0,,,,,,,,,,,,,,1.0
2.0,OAK,DEF,T.Adams,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,OAK,SAF,K.Joseph,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2.0,NYJ,RB,B.Powell,,,,,,,,,,0.0,,,,13.0,,,0.0,,0.0,,,,,
2.0,OAK,DE,M.Edwards,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,OAK,DB,R.Nelson,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,NYJ,RB,M.Forte,,,,,,,,,,0.0,,,4.0,53.0,38.0,0.0,0.0,0.0,0.0,,,,,
2.0,OAK,SS,T.Carrie,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,NYJ,QB,J.McCown,,,,,,,,,,0.0,,,,31.0,,,0.0,,0.0,166.0,0.0,0.0,2.0,1.0
2.0,NYJ,P,L.Edwards,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,NYJ,OLB,D.Lee,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,NYJ,CB,M.Claiborne,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,OAK,WR,M.Crabtree,,,,,,,,,,0.0,,,6.0,,80.0,3.0,,0.0,,,,,,
2.0,NYJ,CB,J.Burris,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,OAK,WR,A.Cooper,,,,,,,,,,0.0,,,4.0,,33.0,0.0,,0.0,,,,,,
2.0,NYJ,DEF,M.Maye,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,OAK,WR,S.Roberts,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,OAK,TE,J.Cook,,,,,,,,,,0.0,,,4.0,,25.0,0.0,,0.0,,,,,,
2.0,OAK,RB,D.Washington,,,,,,,,,,0.0,,,3.0,20.0,15.0,0.0,0.0,0.0,0.0,,,,,0.0
2.0,OAK,,G.Tavecchio,,,,,,,,,,0.0,29.0,6.0,,,,,,,,,,,,
2.0,OAK,DB,A.Hamilton,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,NYJ,WR,R.Anderson,,,,,,,,,,0.0,,,2.0,,28.0,0.0,,0.0,,,,,,
2.0,OAK,DEF,M.Lee,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,OAK,DEF,G.Conley,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,NYJ,WR,J.Kearse,,,,,,,,,,0.0,,,4.0,,64.0,2.0,,0.0,,,,,,
2.0,OAK,DEF,E.Vanderdoes,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,OAK,T,D.Penn,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,OAK,RB,J.Richard,,,,,,,,,,0.0,,,2.0,58.0,51.0,0.0,1.0,0.0,0.0,,,,,
2.0,NYJ,DEF,Ja.Adams,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,NYJ,DE,K.Ealy,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,OAK,OLB,C.James,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,NYJ,RB,E.McGuire,,,,,,,,,,0.0,,,1.0,29.0,7.0,0.0,0.0,0.0,0.0,,,,,
2.0,NYJ,TE,N.Sterling,,,,,,,,,,0.0,,,1.0,,8.0,0.0,,0.0,,,,,,
2.0,OAK,CB,D.Amerson,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,NYJ,TE,W.Tye,,,,,,,,,,0.0,,,1.0,,4.0,0.0,,0.0,,,,,,
2.0,OAK,LB,B.Irvin,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,OAK,DE,D.Autry,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,OAK,OG,J.Feliciano,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,NYJ,DT,L.Williams,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,OAK,DE,J.Cowser,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,OAK,DEF,N.Morrow,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,OAK,DE,K.Mack,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,NYJ,T,B.Ijalana,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,NYJ,WR,J.Kerley,,,,,,,,,,0.0,,,3.0,,14.0,0.0,,0.0,,,,,,
2.0,NYJ,DB,B.Skrine,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,OAK,DEF,T.Hester,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,NYJ,LB,J.Stanford,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,NYJ,DE,M.Pennel,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,NYJ,DT,S.McLendon,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,NYJ,DEF,D.Donahue,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,DEN,K,B.McManus,,,,,,,,,,0.0,,6.0,,,,,,,,,,,,
2.0,DEN,ILB,B.Marshall,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,DAL,QB,D.Prescott,,,,,,,,,,0.0,,,,24.0,,,0.0,,0.0,238.0,0.0,2.0,2.0,
2.0,DAL,RB,E.Elliott,,,,,,,,,,0.0,,,4.0,8.0,14.0,0.0,0.0,0.0,0.0,,,,,
2.0,DEN,DT,A.Gotsis,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,DEN,OLB,S.Barrett,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,DEN,CB,C.Harris,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,DAL,TE,J.Witten,,,,,,,,,,0.0,,,10.0,,97.0,1.0,,0.0,,,,,,
2.0,DAL,P,C.Jones,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,DEN,QB,T.Siemian,,,,,,,,,,0.0,,,,14.0,,,0.0,,0.0,231.0,0.0,1.0,4.0,1.0
2.0,DEN,WR,D. Thomas,,,,,,,,,,0.0,,,6.0,,71.0,0.0,,0.0,,,,,,
2.0,DAL,OLB,S.Lee,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,DEN,RB,C.Anderson,,,,,,,,,,0.0,,,3.0,118.0,36.0,1.0,1.0,0.0,0.0,,,,,
2.0,DAL,SS,K.Frazier,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,DEN,WR,E.Sanders,,,,,,,,,,0.0,,,6.0,,62.0,2.0,,0.0,,,,,,
2.0,DAL,DE,D.Lawrence,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,DAL,DEF,J.Smith,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,DAL,SS,J.Heath,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,DAL,ILB,D.Wilson,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,DAL,DEF,B.Price,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,DEN,FS,J.Simmons,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,DAL,WR,D.Bryant,,,,,,,,,,0.0,,,7.0,,59.0,1.0,,0.0,,,,,,
2.0,DAL,WR,C.Beasley,,,,,,,,,,0.0,,,4.0,,33.0,0.0,,0.0,,,,,,
2.0,DAL,OT,C.Green,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,DEN,DE,D.Wolfe,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,DEN,FS,D.Stewart,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,DAL,CB,A.Brown,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,DAL,DEF,J.Lewis,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,DEN,WR,C.Latimer,,,,,,,,,,0.0,,,2.0,,22.0,0.0,,0.0,,,,,,0.0
2.0,DAL,FS,B.Jones,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,DEN,RB,J.Charles,,,,,,,,,,0.0,,,1.0,46.0,6.0,0.0,0.0,0.0,0.0,,,,,
2.0,DEN,WR,B.Fowler,,,,,,,,,,0.0,,,1.0,,8.0,0.0,,0.0,,,,,,
2.0,DAL,WR,T.Williams,,,,,,,,,,0.0,,,4.0,,17.0,0.0,,0.0,,,,,,
2.0,DAL,DT,M.Collins,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2.0,DEN,G,R.Leary,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,DEN,,S.Harris,,,,,,,,,,0.0,,,,,,,,,,,,,,
2.0,DAL,K,D.Bailey,,,,,,,,,,0.0,56.0,2.0,,,,,,,,,,,,
2.0,DEN,TE,V.Green,,,,,,,,,,0.0,,,2.0,,11.0,1.0,,0.0,,,,,,
2.0,DAL,CB,N.Carroll,,,,,,,,,,0.0,,,,,,,,,,,,,,
