week,team,position,player,team_defense_frec,team_defense_safe,team_puntret_tds,team_points_allowed,team_kickret_tds,team_defense_tds,team_defense_int,team_defense_sk,team_defense_two_pt_return,defense_two_pt_return,kicking_fgm_yds,kicking_xpmade,receiving_tds,receiving_rec,rushing_yds,receiving_yds,rushing_tds,receiving_twoptm,rushing_twoptm,passing_yds,passing_tds,passing_twoptm,passing_ints,fumbles_lost,defense_safe,defense_xpblk,fumbles_rec_tds,defense_fgblk
17.0,NYJ,DB,T.Brooks,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,NE,QB,B.Hoyer,,,,,,,,,,0.0,,,,,,,,,,5.0,0.0,0.0,0.0,,,,,
17.0,NE,SS,J.Richards,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,NE,CB,E.Rowe,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,NE,,G.Grissom,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,NYJ,G,J.Carpenter,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,
17.0,WAS,K,D.Hopkins,,,,,,,,,,0.0,49.0,1.0,,,,,,,,,,,,,,,,
17.0,NYG,WR,M.Bundy,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,WAS,CB,B.Breeland,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,NYG,QB,E.Manning,,,,,,,,,,0.0,,,,,-4.0,,0.0,,0.0,132.0,1.0,0.0,1.0,0.0,,,,
17.0,NYG,RB,O.Darkwa,,,,,,,,,,0.0,,,,,154.0,,1.0,,0.0,,,,,,,,,
17.0,NYG,K,A.Rosas,,,,,,,,,,0.0,52.0,0.0,,,,,,,,,,,,,,,,
17.0,WAS,DE,A.Lanier,,,,,,,,,,0.0,,,,,,,,,,,,,,,,1.0,,
17.0,NYG,DB,R.Cockrell,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,WAS,RB,S.Perine,,,,,,,,,,0.0,,,,,3.0,,0.0,,0.0,,,,,,,,,
17.0,NYG,DEF,D.Tomlinson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,NYG,OLB,R.Armstrong,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,WAS,WR,J.Doctson,,,,,,,,,,0.0,,,0.0,4.0,,37.0,,0.0,,,,,,,,,,
17.0,WAS,QB,K.Cousins,,,,,,,,,,0.0,,,,,12.0,,1.0,,0.0,158.0,0.0,0.0,3.0,,,,,
17.0,NYG,DEF,A.Adams,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,WAS,RB,K.Bibbs,,,,,,,,,,0.0,,,0.0,8.0,47.0,53.0,0.0,0.0,0.0,,,,,,,,,
17.0,NYG,LB,K.Sheppard,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,WAS,,A.Francis,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,WAS,DB,J.Norman,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,NYG,WR,H.Sharp,,,,,,,,,,0.0,,,1.0,3.0,,29.0,,0.0,,,,,,,,,,
17.0,NYG,WR,T.Rudolph,,,,,,,,,,0.0,,,0.0,1.0,,29.0,,0.0,,,,,,,,,,
17.0,WAS,WR,J.Crowder,,,,,,,,,,0.0,,,0.0,3.0,-1.0,25.0,0.0,0.0,0.0,,,,,,,,,
17.0,NYG,,B.Dixon,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,NYG,WR,K.Raymond,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,
17.0,WAS,P,T.Way,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,WAS,DT,S.McGee,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,WAS,,Z.Vigil,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,NYG,TE,R.Ellison,,,,,,,,,,0.0,,,0.0,5.0,,63.0,,0.0,,,,,,,,,,
17.0,WAS,CB,D.Everett,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,WAS,DB,D.Swearinger,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,NYG,RB,W.Gallman,,,,,,,,,,0.0,,,,,89.0,,0.0,,0.0,,,,,0.0,,,,
17.0,NYG,WR,A.Bisnowaty,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,NYG,DEF,C.Wheeler,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,WAS,LB,P.Smith,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,NYG,DEF,C.Munson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,WAS,OLB,M.Spaight,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,WAS,DEF,M.Ioannidis,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,NYG,TE,J.Adams,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,NYG,DE,K.Wynn,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,WAS,WR,R.Grant,,,,,,,,,,0.0,,,0.0,2.0,,23.0,,0.0,,,,,,,,,,
17.0,NYG,SAF,D.Thompson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,NYG,DT,D.Harrison,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,NYG,DE,O.Vernon,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,NYG,P,B.Wing,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,NYG,DB,D.Morris,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,WAS,WR,T.Catalina,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,WAS,TE,N.Paul,,,,,,,,,,0.0,,,0.0,1.0,,0.0,,0.0,,,,,,,,,,
17.0,WAS,TE,V.Davis,,,,,,,,,,0.0,,,0.0,2.0,,20.0,,0.0,,,,,,,,,,
17.0,NYG,OLB,D.Kennard,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,WAS,DEF,J.Harvey-Clemons,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,NYG,RB,P.Perkins,,,,,,,,,,0.0,,,0.0,1.0,7.0,11.0,0.0,0.0,0.0,,,,,,,,,
17.0,WAS,CB,K.Fuller,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,NYG,DE,J.Pierre-Paul,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,WAS,CB,Q.Dunbar,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,NYG,RB,S.Vereen,,,,,,,,,,0.0,,,,,14.0,,0.0,,0.0,,,,,,,,,
17.0,WAS,OLB,R.Kerrigan,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,NYG,DEF,R.Murphy,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,NYG,CB,D.Rodgers-Cromartie,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,WAS,DEF,O.Peters,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,NYG,G,J.Greco,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,WAS,,J.Galette,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,NYG,DE,R.Okwara,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,WAS,DT,T.McClain,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,NYG,DEF,S.Smith,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,NYG,NT,R.Thomas,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,WAS,WR,B.Quick,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,WAS,DEF,C.Roullier,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,WAS,DEF,P.Robertson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,DAL,FB,K.Smith,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,PHI,RB,K.Barner,,,,,,,,,,0.0,,,0.0,1.0,-2.0,14.0,0.0,0.0,0.0,,,,,0.0,,,,
17.0,DAL,K,D.Bailey,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,
17.0,PHI,WR,A.Jeffery,,,,,,,,,,0.0,,,0.0,1.0,,8.0,,0.0,,,,,,,,,,
17.0,PHI,QB,N.Foles,,,,,,,,,,0.0,,,,,0.0,,0.0,,0.0,39.0,0.0,0.0,1.0,0.0,,,,
17.0,DAL,DEF,C.Awuzie,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,PHI,WR,N.Agholor,,,,,,,,,,0.0,,,0.0,3.0,7.0,11.0,0.0,0.0,0.0,,,,,,,,,
17.0,DAL,OLB,S.Lee,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,DAL,DE,D.Jones,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,PHI,RB,L.Blount,,,,,,,,,,0.0,,,0.0,1.0,37.0,11.0,0.0,0.0,0.0,,,,,,,,,
17.0,PHI,TE,Z.Ertz,,,,,,,,,,0.0,,,0.0,2.0,,24.0,,0.0,,,,,,,,,,
17.0,DAL,DEF,X.Woods,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,PHI,WR,M.Hollins,,,,,,,,,,0.0,,,0.0,3.0,,25.0,,0.0,,,,,,0.0,,,,
17.0,DAL,DE,D.Lawrence,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,DAL,DT,M.Collins,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,PHI,WR,T.Smith,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,DAL,WR,D.Bryant,,,,,,,,,,0.0,,,0.0,3.0,,24.0,,0.0,,,,,,,,,,
17.0,PHI,DEF,R.Douglas,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,DAL,QB,D.Prescott,,,,,,,,,,0.0,,,,,16.0,,0.0,,0.0,179.0,1.0,0.0,0.0,,,,,
17.0,PHI,FS,C.Graham,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,DAL,RB,E.Elliott,,,,,,,,,,0.0,,,0.0,3.0,103.0,38.0,0.0,0.0,0.0,,,,,,,,,
17.0,PHI,DE,V.Curry,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,PHI,NT,B.Allen,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,PHI,,N.Goode,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,DAL,TE,J.Witten,,,,,,,,,,0.0,,,0.0,2.0,,17.0,,0.0,,,,,,,,,,
17.0,PHI,OLB,D.Ellerbe,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,PHI,WR,C.Clement,,,,,,,,,,0.0,,,,,0.0,,0.0,,0.0,,,,,,,,,
17.0,DAL,MLB,A.Hitchens,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,PHI,TE,T.Burton,,,,,,,,,,0.0,,,0.0,1.0,,9.0,,0.0,,,,,,,,,,
17.0,PHI,P,D.Jones,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,PHI,CB,R.Darby,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,DAL,P,C.Jones,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,DAL,DEF,T.Charlton,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,DAL,DEF,D.Ross,,,,,,,,,,0.0,,,,,,,,,,,,,,1.0,,,,
17.0,DAL,WR,T.Williams,,,,,,,,,,0.0,,,0.0,2.0,9.0,5.0,0.0,0.0,0.0,,,,,,,,,
17.0,DAL,DT,T.Crawford,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,PHI,C,J.Kelce,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,DAL,WR,R.Switzer,,,,,,,,,,0.0,,,0.0,4.0,,32.0,,0.0,,,,,,,,,,
17.0,PHI,DE,C.Long,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,DAL,WR,N.Brown,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,PHI,ILB,M.Kendricks,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,PHI,QB,N.Sudfeld,,,,,,,,,,0.0,,,,,22.0,,0.0,,0.0,134.0,0.0,0.0,0.0,,,,,
17.0,PHI,OT,H.Vaitai,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,DAL,DEF,J.Lewis,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,PHI,DEF,E.Qualls,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,PHI,DE,S.Means,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,DAL,OLB,K.Wilber,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,DAL,DEF,J.Smith,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,PHI,OLB,K.Grugier-Hill,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,PHI,DEF,S.Jones,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,PHI,DT,D.Vaeao,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,DAL,OT,B.Bell,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,PHI,DB,J.Watkins,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,PHI,DB,P.Robinson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,DAL,SS,K.Frazier,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,DAL,FS,B.Jones,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,PHI,K,J.Elliott,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,PHI,TE,B.Celek,,,,,,,,,,0.0,,,0.0,3.0,,13.0,,0.0,,,,,,,,,,
17.0,DAL,DEF,L.Neal,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,DAL,CB,A.Brown,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,DAL,ILB,D.Wilson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,PHI,DEF,N.Gerry,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,PHI,RB,W.Smallwood,,,,,,,,,,0.0,,,0.0,3.0,6.0,24.0,0.0,0.0,0.0,,,,,,,,,
17.0,PHI,WR,M.Johnson,,,,,,,,,,0.0,,,0.0,3.0,,23.0,,0.0,,,,,,1.0,,,,
17.0,DAL,TE,J.Hanna,,,,,,,,,,0.0,,,0.0,1.0,,13.0,,0.0,,,,,,,,,,
17.0,DAL,C,T.Frederick,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,DAL,RB,A.Morris,,,,,,,,,,0.0,,,,,1.0,,0.0,,0.0,,,,,,,,,
17.0,DAL,WR,B.Butler,,,,,,,,,,0.0,,,1.0,2.0,,50.0,,0.0,,,,,,,,,,
17.0,DAL,,R.Ash,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,DAL,CB,B.Benwikere,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,PHI,,R.Lovato,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,PHI,OT,W.Beatty,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,PHI,WR,S.Gibson,,,,,,,,,,0.0,,,0.0,2.0,,11.0,,0.0,,,,,,,,,,
17.0,CLE,K,Z.Gonzalez,,,,,,,,,,0.0,51.0,3.0,,,,,,,,,,,,,,,,
17.0,PIT,WR,J.Smith-Schuster,,,,,,,,,,0.0,,,1.0,9.0,,143.0,,0.0,,,,,,,,,,
17.0,CLE,DEF,K.Nacua,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,PIT,WR,M.Bryant,,,,,,,,,,0.0,,,0.0,6.0,,65.0,,0.0,,,,,,,,,,
17.0,PIT,QB,L.Jones,,,,,,,,,,0.0,,,,,-6.0,,0.0,,0.0,239.0,1.0,0.0,1.0,1.0,,,,
17.0,CLE,,J.Currie,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,PIT,FB,R.Nix,,,,,,,,,,0.0,,,0.0,1.0,-1.0,5.0,0.0,0.0,0.0,,,,,,,,,
17.0,CLE,DEF,J.Burgess Jr.,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,PIT,RB,F.Toussaint,,,,,,,,,,0.0,,,0.0,2.0,22.0,9.0,0.0,0.0,0.0,,,,,,,,,
17.0,CLE,CB,J.McCourty,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,CLE,DEF,J.Peppers,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,PIT,,S.Ridley,,,,,,,,,,0.0,,,,,80.0,,1.0,,0.0,,,,,,,,,
17.0,CLE,DEF,T.Coley,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,CLE,OLB,J.Schobert,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,CLE,ILB,C.Kirksey,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,PIT,WR,D.Heyward-Bey,,,,,,,,,,0.0,,,,,29.0,,1.0,,0.0,,,,,,,,,
17.0,PIT,K,C.Boswell,,,,,,,,,,0.0,,4.0,,,,,,,,,,,,,,,,
17.0,PIT,OLB,T.Matakevich,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,CLE,WR,M.Dayes,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,CLE,QB,D.Kizer,,,,,,,,,,0.0,,,,,61.0,,0.0,,0.0,314.0,2.0,0.0,1.0,,,,,
17.0,PIT,DT,T.Alualu,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,PIT,LB,S.Spence,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,CLE,RB,I.Crowell,,,,,,,,,,0.0,,,,,21.0,,0.0,,0.0,,,,,,,,,
17.0,PIT,ILB,V.Williams,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,PIT,CB,S.Davis,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,CLE,P,B.Colquitt,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,PIT,WR,E.Rogers,,,,,,,,,,0.0,,,0.0,1.0,,1.0,,0.0,,,,,,,,,,
17.0,CLE,WR,R.Louis,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,CLE,DEF,M.Garrett,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,CLE,WR,J.Gordon,,,,,,,,,,0.0,,,0.0,4.0,,115.0,,0.0,,,,,,,,,,
17.0,CLE,DB,J.Taylor,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,PIT,TE,V.McDonald,,,,,,,,,,0.0,,,0.0,1.0,,5.0,,0.0,,,,,,,,,,
17.0,CLE,CB,B.Boddy-Calhoun,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,CLE,DEF,L.Ogunjobi,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,CLE,DEF,C.Brantley,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,
17.0,CLE,DL,D.Shelton,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,PIT,DE,S.Tuitt,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,PIT,DEF,T.Watt,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,PIT,DEF,M.Hilton,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,PIT,CB,J.Haden,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,CLE,RB,D.Johnson Jr.,,,,,,,,,,0.0,,,0.0,6.0,20.0,75.0,1.0,0.0,0.0,,,,,1.0,,,,
17.0,PIT,FS,M.Mitchell,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,
17.0,CLE,WR,M.Williams,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,PIT,TE,J.James,,,,,,,,,,0.0,,,0.0,2.0,,9.0,,0.0,,,,,,,,,,
17.0,CLE,WR,D.Njoku,,,,,,,,,,0.0,,,0.0,2.0,,38.0,,0.0,,,,,,,,,,
17.0,CLE,WR,R.Higgins,,,,,,,,,,0.0,,,2.0,3.0,,68.0,,0.0,,,,,,,,,,
17.0,PIT,P,J.Berry,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,CLE,WR,C.Coleman,,,,,,,,,,0.0,,,0.0,1.0,,18.0,,0.0,,,,,,,,,,
17.0,PIT,G,R.Foster,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,CLE,LB,N.Orchard,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,CLE,TE,S.DeValve,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,PIT,CB,W.Gay,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,PIT,CB,A.Burns,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,PIT,LB,A.Chickillo,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,PIT,DT,L.Walton,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,PIT,LB,L.Fort,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,PIT,DT,J.Hargrave,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,CLE,FS,D.Smith,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,CLE,,J.Keyes,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,PIT,G,C.Hubbard,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,
17.0,PIT,TE,X.Grimble,,,,,,,,,,0.0,,,0.0,1.0,,2.0,,0.0,,,,,,,,,,
17.0,PIT,FS,J.Wilcox,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,CLE,DE,C.Nassib,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,PIT,SS,R.Golden,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,PIT,OLB,A.Moats,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,NO,K,W.Lutz,,,,,,,,,,0.0,48.0,3.0,,,4.0,,0.0,,0.0,,,,,,,,,
17.0,NO,CB,K.Crawley,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,TB,RB,B.Wilson,,,,,,,,,,0.0,,,,,4.0,,0.0,,0.0,,,,,,,,,
17.0,TB,RB,P.Barber,,,,,,,,,,0.0,,,0.0,2.0,71.0,18.0,1.0,0.0,0.0,,,,,0.0,,,,
17.0,NO,DT,D.Onyemata,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,NO,ILB,M.Te'o,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,NO,DT,T.Davison,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,NO,FS,V.Bell,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,TB,WR,C.Godwin,,,,,,,,,,0.0,,,1.0,7.0,,111.0,,0.0,,,,,,,,,,
17.0,TB,QB,J.Winston,,,,,,,,,,0.0,,,,,32.0,,1.0,,0.0,363.0,1.0,1.0,3.0,,,,,
17.0,NO,CB,P.Williams,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,TB,WR,A.Humphries,,,,,,,,,,0.0,,,0.0,7.0,,102.0,,0.0,,,,,,,,,,
17.0,NO,DE,C.Jordan,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,TB,TE,C.Brate,,,,,,,,,,0.0,,,0.0,3.0,,37.0,,0.0,,,,,,,,,,
17.0,NO,DEF,M.Williams,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,TB,RB,C.Sims III,,,,,,,,,,0.0,,,,,6.0,,0.0,,0.0,,,,,,,,,
17.0,TB,WR,M.Evans,,,,,,,,,,0.0,,,0.0,5.0,,55.0,,1.0,,,,,,,,,,
17.0,NO,LB,C.Robertson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,NO,MLB,J.Freeny,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,NO,DT,T.McDaniel,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,TB,K,P.Murray,,,,,,,,,,0.0,42.0,2.0,,,,,,,,,,,,,,,,
17.0,NO,RB,A.Kamara,,,,,,,,,,0.0,,,0.0,6.0,44.0,84.0,1.0,0.0,0.0,,,,,,,,,
17.0,NO,DEF,T.Hill,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,TB,,J.Rodgers,,,,,,,,,,0.0,,,0.0,2.0,,20.0,,0.0,,,,,,,,,,
17.0,TB,OG,E.Smith,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,TB,DB,B.Grimes,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,NO,RB,M.Ingram,,,,,,,,,,0.0,,,0.0,4.0,35.0,19.0,0.0,0.0,0.0,,,,,,,,,
17.0,TB,SS,T.Ward,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,NO,QB,D.Brees,,,,,,,,,,0.0,,,,,2.0,,0.0,,0.0,245.0,1.0,0.0,0.0,,,,,
17.0,NO,WR,M.Thomas,,,,,,,,,,0.0,,,0.0,6.0,,94.0,,0.0,,,,,,,,,,
17.0,TB,SS,C.Conte,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,TB,MLB,K.Alexander,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,TB,DE,W.Gholston,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,TB,DB,R.McClain,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,TB,RB,D.Martin,,,,,,,,,,0.0,,,,,-3.0,,0.0,,0.0,,,,,,,,,
17.0,NO,DE,G.Johnson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,NO,WR,T.Lewis,,,,,,,,,,0.0,,,,,,,,,,,,,,1.0,,,,
17.0,TB,P,B.Anger,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,TB,DT,C.McDonald,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,NO,WR,T.Ginn,,,,,,,,,,0.0,,,0.0,3.0,2.0,33.0,0.0,0.0,0.0,,,,,,,,,
17.0,NO,P,T.Morstead,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,TB,TE,A.Cross,,,,,,,,,,0.0,,,0.0,1.0,,11.0,,0.0,,,,,,,,,,
17.0,NO,DB,R.Bush,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,TB,SS,K.Tandy,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
17.0,NO,WR,G.Griffin,,,,,,,,,,0.0,,,0.0,1.0,,4.0,,0.0,,,,,,,,,,
17.0,TB,CB,R.Smith,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
