week,team,position,player,team_defense_frec,team_defense_safe,team_puntret_tds,team_points_allowed,team_kickret_tds,team_defense_tds,team_defense_int,team_defense_sk,team_defense_two_pt_return,defense_two_pt_return,kicking_xpmade,kicking_fgm_yds,receiving_yds,receiving_rec,receiving_tds,receiving_twoptm,fumbles_lost,passing_yds,rushing_yds,passing_tds,passing_twoptm,rushing_tds,passing_ints,rushing_twoptm,defense_xpblk,defense_fgblk,fumbles_rec_tds
12.0,MIA,WR,D.Parker,,,,,,,,,,0.0,,,5.0,1.0,0.0,0.0,,,,,,,,,,,
12.0,NE,CB,S.Gilmore,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,MIA,QB,M.Moore,,,,,,,,,,0.0,,,,,,,,215.0,9.0,1.0,0.0,0.0,2.0,0.0,,,
12.0,NE,SS,P.Chung,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,
12.0,MIA,RB,D.Williams,,,,,,,,,,0.0,,,14.0,3.0,0.0,0.0,,,38.0,,,0.0,,0.0,,,
12.0,NE,WR,D.Amendola,,,,,,,,,,0.0,,,15.0,1.0,0.0,0.0,0.0,,,,,,,,,,
12.0,MIA,P,M.Haack,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,MIA,ILB,L.Timmons,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,MIA,LB,K.Alonso,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,MIA,DT,N.Suh,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,NE,TE,D.Allen,,,,,,,,,,0.0,,,2.0,1.0,0.0,0.0,,,,,,,,,,,
12.0,MIA,SS,T.McDonald,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,MIA,DEF,V.Taylor,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,MIA,WR,J.Grant,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,NE,DB,J.Bademosi,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,MIA,WR,J.Landry,,,,,,,,,,0.0,,,70.0,8.0,0.0,0.0,0.0,,,,,,,,,,
12.0,NE,ILB,D.Harris,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,NE,OLB,K.Van Noy,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,NE,DE,L.Guy,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,NE,DE,T.Flowers,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,MIA,RB,K.Drake,,,,,,,,,,0.0,,,27.0,3.0,1.0,0.0,1.0,,20.0,,,0.0,,0.0,,,
12.0,NE,CB,J.Jones,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,
12.0,NE,DT,M.Brown,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,NE,CB,M.Butler,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,MIA,WR,K.Stills,,,,,,,,,,0.0,,,47.0,3.0,0.0,0.0,,,,,,,,,,,
12.0,NE,WR,B.Cooks,,,,,,,,,,0.0,,,83.0,6.0,1.0,0.0,,,11.0,,,0.0,,0.0,,,
12.0,MIA,DEF,C.Tankersley,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,NE,T,L.Waddle,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,MIA,DE,C.Wake,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,MIA,DT,J.Phillips,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,MIA,DEF,C.Allen,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,MIA,DEF,C.Harris,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,NE,T,N.Solder,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,MIA,MLB,S.Anthony,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,MIA,DE,A.Branch,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,NE,FS,D.McCourty,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,NE,ILB,E.Roberts,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,NE,,T.Reilly,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,NE,DEF,D.Wise,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,MIA,TE,J.Thomas,,,,,,,,,,0.0,,,52.0,5.0,0.0,0.0,,,,,,,,,,,
12.0,NE,DEF,E.Lee,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,MIA,FS,W.Aikens,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,MIA,CB,X.Howard,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,NE,DEF,J.Hollister,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,NE,P,R.Allen,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,NE,FS,D.Harmon,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,MIA,SS,J.Lucas,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,NE,OLB,M.Flowers,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,MIA,DE,T.Fede,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,NYJ,CB,D.Roberts,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,NYJ,K,C.Catanzaro,,,,,,,,,,0.0,3.0,50.0,,,,,,,,,,,,,,,
12.0,CAR,RB,F.Whittaker,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CAR,RB,J.Stewart,,,,,,,,,,0.0,,,,,,,0.0,,26.0,,,1.0,,0.0,,,
12.0,NYJ,DEF,Ja.Adams,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,NYJ,LB,D.Davis,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CAR,QB,C.Newton,,,,,,,,,,0.0,,,,,,,0.0,168.0,28.0,0.0,0.0,1.0,0.0,1.0,,,
12.0,CAR,TE,G.Olsen,,,,,,,,,,0.0,,,10.0,1.0,0.0,0.0,,,,,,,,,,,
12.0,CAR,WR,K.Clay,,,,,,,,,,0.0,,,,,,,,,29.0,,,0.0,,0.0,,,
12.0,CAR,WR,D.Funchess,,,,,,,,,,0.0,,,108.0,7.0,0.0,0.0,,,,,,,,,,,
12.0,NYJ,DB,B.Skrine,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CAR,RB,C.McCaffrey,,,,,,,,,,0.0,,,35.0,2.0,0.0,0.0,,,62.0,,,0.0,,0.0,,,
12.0,NYJ,OLB,D.Lee,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,NYJ,DE,M.Pennel,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CAR,K,G.Gano,,,,,,,,,,0.0,0.0,118.0,,,,,,,,,,,,,,,
12.0,NYJ,WR,J.Natson,,,,,,,,,,0.0,,,-1.0,1.0,0.0,0.0,0.0,,,,,,,,,,
12.0,NYJ,QB,J.McCown,,,,,,,,,,0.0,,,,,,,1.0,307.0,28.0,3.0,0.0,0.0,0.0,0.0,,,
12.0,NYJ,WR,R.Anderson,,,,,,,,,,0.0,,,146.0,6.0,2.0,0.0,,,,,,,,,,,
12.0,NYJ,RB,B.Powell,,,,,,,,,,0.0,,,12.0,1.0,0.0,0.0,,,34.0,,,0.0,,0.0,,,
12.0,CAR,OLB,T.Davis,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CAR,CB,D.Worley,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,NYJ,WR,J.Kearse,,,,,,,,,,0.0,,,105.0,7.0,1.0,0.0,,,,,,,,,,,
12.0,CAR,CB,J.Bradberry,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,NYJ,RB,E.McGuire,,,,,,,,,,0.0,,,13.0,1.0,0.0,0.0,,,21.0,,,0.0,,0.0,,,
12.0,CAR,MLB,L.Kuechly,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,
12.0,CAR,OLB,S.Thompson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,NYJ,RB,M.Forte,,,,,,,,,,0.0,,,,,,,,,26.0,,,0.0,,0.0,,,
12.0,CAR,OLB,J.Peppers,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,NYJ,DT,L.Thomas,,,,,,,,,,0.0,,,5.0,1.0,0.0,0.0,,,,,,,,,,,
12.0,NYJ,TE,A.Seferian-Jenkins,,,,,,,,,,0.0,,,27.0,2.0,0.0,0.0,,,,,,,,,,,
12.0,NYJ,LB,J.Martin,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,NYJ,DT,S.McLendon,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CAR,TE,E.Dickson,,,,,,,,,,0.0,,,15.0,1.0,0.0,0.0,,,,,,,,,,,
12.0,CAR,P,M.Palardy,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CAR,FS,K.Coleman,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CAR,DT,S.Lotulelei,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,NYJ,P,L.Edwards,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,NYJ,OLB,J.Jenkins,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,NYJ,DEF,M.Maye,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CAR,SS,M.Adams,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CAR,,K.Love,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CAR,DT,V.Butler,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,NYJ,LB,B.Carter,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,NYJ,CB,J.Burris,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CAR,DE,M.Addison,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,NYJ,OLB,D.Bass,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CAR,TE,C.Manhertz,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,NYJ,DEF,E.Tomlinson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,NYJ,DE,M.Wilkerson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,NYJ,DT,L.Williams,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CAR,WR,R.Shepard,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,NYJ,WR,C.Hansen,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CAR,DE,Ch.Johnson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CAR,DT,K.Short,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CAR,T,M.Kalil,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CAR,RB,C.Artis-Payne,,,,,,,,,,0.0,,,,,,,,,0.0,,,0.0,,0.0,,,
12.0,NYJ,SS,R.Miles,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,NYJ,LB,J.Stanford,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,NYJ,CB,M.Claiborne,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CAR,,W.Horton,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,NYJ,G,B.Winters,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CAR,FS,J.Byrd,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,NYJ,OG,W.Johnson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,NYJ,DE,K.Ealy,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CAR,G,T.Turner,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,NYJ,DL,X.Cooper,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CAR,CB,K.Seymour,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CAR,WR,B.Bersin,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CAR,LB,D.Mayo,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CHI,K,C.Santos,,,,,,,,,,0.0,0.0,38.0,,,,,,,,,,,,,,,
12.0,CHI,CB,K.Fuller,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,PHI,WR,A.Jeffery,,,,,,,,,,0.0,,,52.0,5.0,1.0,0.0,,,,,,,,,,,
12.0,PHI,QB,C.Wentz,,,,,,,,,,0.0,,,,,,,,227.0,29.0,3.0,0.0,0.0,0.0,0.0,,,
12.0,CHI,DEF,E.Jackson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,PHI,TE,Z.Ertz,,,,,,,,,,0.0,,,103.0,10.0,1.0,0.0,,,,,,,,,,,
12.0,CHI,FS,A.Amos,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,PHI,RB,L.Blount,,,,,,,,,,0.0,,,,,,,1.0,,97.0,,,0.0,,0.0,,,
12.0,CHI,DE,A.Hicks,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,PHI,T,L.Johnson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CHI,OLB,S.Acho,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CHI,CB,C.LeBlanc,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,PHI,WR,T.Smith,,,,,,,,,,0.0,,,30.0,4.0,0.0,0.0,,,,,,,,,,,
12.0,CHI,DB,M.Cooper,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,PHI,P,D.Jones,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CHI,QB,M.Trubisky,,,,,,,,,,0.0,,,,,,,0.0,147.0,12.0,0.0,0.0,0.0,2.0,0.0,,,
12.0,CHI,WR,A.Shaheen,,,,,,,,,,0.0,,,1.0,1.0,0.0,0.0,,,,,,,,,,,
12.0,PHI,CB,R.Darby,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,PHI,LB,N.Bradham,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,PHI,DE,T.Jernigan,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CHI,RB,Jo.Howard,,,,,,,,,,0.0,,,13.0,2.0,0.0,0.0,0.0,,6.0,,,0.0,,0.0,,,
12.0,CHI,WR,K.Wright,,,,,,,,,,0.0,,,15.0,2.0,0.0,0.0,,,,,,,,,,,
12.0,CHI,P,P.O'Donnell,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,PHI,RB,J.Ajayi,,,,,,,,,,0.0,,,7.0,1.0,0.0,0.0,0.0,,26.0,,,0.0,,0.0,,,
12.0,CHI,ILB,C.Jones,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CHI,DB,P.Amukamara,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,PHI,K,J.Elliott,,,,,,,,,,0.0,4.0,45.0,,,,,,,,,,,,,,,
12.0,CHI,WR,D.Inman,,,,,,,,,,0.0,,,64.0,4.0,0.0,0.0,,,,,,,,,,,
12.0,CHI,TE,D.Sims,,,,,,,,,,0.0,,,-3.0,1.0,0.0,0.0,,,,,,,,,,,
12.0,PHI,FS,M.Jenkins,,,,,,,,,,0.0,,,,,,,1.0,,,,,,,,,,
12.0,CHI,,T.McBride,,,,,,,,,,0.0,,,20.0,2.0,0.0,0.0,0.0,,,,,,,,,,
12.0,PHI,ILB,M.Kendricks,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CHI,WR,T.Cohen,,,,,,,,,,0.0,,,8.0,2.0,0.0,0.0,,,-11.0,,,0.0,,0.0,,,
12.0,PHI,OLB,B.Graham,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CHI,NT,E.Goldman,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,
12.0,PHI,WR,N.Agholor,,,,,,,,,,0.0,,,32.0,3.0,1.0,0.0,0.0,,,,,,,,,,1.0
12.0,PHI,DE,C.Long,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,PHI,OT,H.Vaitai,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CHI,ILB,N.Kwiatkoski,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CHI,OLB,P.McPhee,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,PHI,WR,M.Hollins,,,,,,,,,,0.0,,,12.0,2.0,0.0,0.0,,,,,,,,,,,
12.0,PHI,DEF,N.Gerry,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CHI,OLB,J.Anderson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CHI,T,C.Leno,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CHI,,J.Timu,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CHI,DT,J.Bullard,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,PHI,,N.Goode,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,PHI,TE,B.Celek,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CHI,DE,M.Unrein,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,PHI,RB,C.Clement,,,,,,,,,,0.0,,,12.0,1.0,0.0,0.0,,,27.0,,,0.0,,0.0,,,
12.0,PHI,RB,K.Barner,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,PHI,DB,R.McLeod,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,PHI,DE,V.Curry,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CHI,,D.Brown,,,,,,,,,,0.0,,,20.0,2.0,0.0,0.0,,,,,,,,,,,
12.0,CHI,T,B.Massie,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,
12.0,PHI,WR,E.Qualls,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,PHI,DT,D.Vaeao,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CHI,DEF,I.Irving,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,
12.0,CHI,RB,B.Cunningham,,,,,,,,,,0.0,,,9.0,1.0,0.0,0.0,,,-1.0,,,0.0,,0.0,,,
12.0,PHI,DE,F.Cox,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,PHI,FS,J.Mills,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,PHI,DB,P.Robinson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CHI,DT,J.Jenkins,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,PHI,QB,N.Foles,,,,,,,,,,0.0,,,,,,,1.0,21.0,-3.0,0.0,0.0,0.0,0.0,0.0,,,
12.0,PHI,OG,I.Seumalo,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CHI,DB,D.Bush,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,PHI,FS,C.Graham,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,PHI,DEF,R.Douglas,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CHI,WR,M.Wheaton,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,PHI,OLB,K.Grugier-Hill,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,CHI,OG,C.Whitehair,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,NO,K,W.Lutz,,,,,,,,,,0.0,2.0,71.0,,,,,,,,,,,,,,,
12.0,LA,WR,P.Cooper,,,,,,,,,,0.0,,,9.0,1.0,0.0,0.0,0.0,,,,,,,,,,
12.0,LA,QB,J.Goff,,,,,,,,,,0.0,,,,,,,,354.0,-3.0,2.0,0.0,0.0,1.0,0.0,,,
12.0,NO,CB,P.Williams,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,LA,WR,S.Watkins,,,,,,,,,,0.0,,,82.0,4.0,1.0,0.0,,,,,,,,,,,
12.0,NO,MLB,A.Klein,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,NO,SS,K.Vaccaro,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,LA,RB,T.Gurley,,,,,,,,,,0.0,,,54.0,4.0,0.0,0.0,,,74.0,,,0.0,,0.0,,,
12.0,LA,WR,T.Austin,,,,,,,,,,0.0,,,-1.0,3.0,0.0,0.0,,,17.0,,,0.0,,0.0,,,
12.0,NO,DT,T.Davison,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,LA,WR,G.Everett,,,,,,,,,,0.0,,,9.0,1.0,0.0,0.0,,,,,,,,,,,
12.0,LA,K,G.Zuerlein,,,,,,,,,,0.0,2.0,171.0,,,,,,,,,,,,,,,
12.0,NO,QB,D.Brees,,,,,,,,,,0.0,,,,,,,0.0,246.0,5.0,1.0,0.0,0.0,0.0,0.0,,,
12.0,NO,WR,M.Thomas,,,,,,,,,,0.0,,,52.0,5.0,0.0,0.0,,,,,,,,,,,
12.0,LA,CB,T.Johnson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,LA,CB,K.Webster,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,NO,WR,T.Ginn,,,,,,,,,,0.0,,,71.0,7.0,0.0,0.0,,,,,,,,,,,
12.0,LA,DT,A.Donald,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,NO,T,T.Armstead,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,
12.0,LA,DE,R.Quinn,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,NO,P,T.Morstead,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,NO,LB,C.Robertson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,LA,WR,C.Kupp,,,,,,,,,,0.0,,,116.0,8.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,,
12.0,NO,FS,V.Bell,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,NO,DE,C.Jordan,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,LA,WR,J.Reynolds,,,,,,,,,,0.0,,,37.0,4.0,1.0,0.0,,,,,,,,,,,
12.0,NO,CB,D.Harris,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,LA,DT,E.Westbrooks,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,NO,RB,M.Ingram,,,,,,,,,,0.0,,,5.0,2.0,0.0,0.0,,,31.0,,,0.0,,0.0,,,
12.0,NO,WR,A.Kamara,,,,,,,,,,0.0,,,101.0,6.0,1.0,0.0,,,87.0,,,1.0,,0.0,,,
12.0,LA,P,J.Hekker,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,LA,OLB,M.Barron,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,LA,OLB,C.Barwin,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,LA,DT,M.Brockers,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,NO,WR,T.Lewis,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,LA,DT,T.Walker,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,LA,OLB,A.Ogletree,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,NO,CB,C.Banjo,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,NO,,D.McDougle,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,LA,CB,T.Hill,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,NO,DT,D.Onyemata,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,NO,DEF,M.Williams,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,LA,DEF,J.Johnson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,NO,DEF,J.Hardee,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,LA,TE,T.Higbee,,,,,,,,,,0.0,,,48.0,3.0,0.0,0.0,,,,,,,,,,,
12.0,NO,DT,S.Rankins,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,NO,ILB,G.Hodges,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,NO,DB,R.Bush,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,LA,DEF,S.Ebukam,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,NO,TE,C.Fleener,,,,,,,,,,0.0,,,8.0,1.0,0.0,0.0,,,,,,,,,,,
12.0,LA,WR,K.Peterson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,NO,FB,Z.Line,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,LA,T,A.Whitworth,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,NO,DE,J.Hughes,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,LA,OT,R.Havenstein,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,LA,DEF,B.Countess,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,LA,CB,L.Joyner,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,NO,TE,M.Hoomanawanui,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,NO,WR,W.Snead,,,,,,,,,,0.0,,,9.0,1.0,0.0,0.0,,,,,,,,,,,
12.0,NO,DEF,T.Edmunds,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,NO,,S.Moore,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,NO,OG,A.Peat,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,SF,P,B.Pinion,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,SEA,QB,R.Wilson,,,,,,,,,,0.0,,,,,,,0.0,228.0,25.0,2.0,0.0,1.0,1.0,0.0,,,
12.0,SEA,TE,J.Graham,,,,,,,,,,0.0,,,34.0,3.0,1.0,0.0,,,,,,,,,,,
12.0,SF,FS,E.Reid,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,SEA,MLB,B.Wagner,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,SF,RB,C.Hyde,,,,,,,,,,0.0,,,21.0,7.0,0.0,0.0,,,47.0,,,0.0,,0.0,,,
12.0,SF,QB,C.Beathard,,,,,,,,,,0.0,,,,,,,0.0,201.0,21.0,0.0,0.0,0.0,1.0,0.0,,,
12.0,SEA,DE,S.Richardson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,SEA,FS,B.McDougald,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,SF,WR,T.Taylor,,,,,,,,,,0.0,,,35.0,2.0,0.0,0.0,,,,,,,,,,,
12.0,SEA,WR,T.Lockett,,,,,,,,,,0.0,,,,,,,,,2.0,,,0.0,,0.0,,,
12.0,SF,DB,D.McCoil,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
